11,Torque-teno-midi-virus-12_taxid_2065053.gbk,ID:YP_009505785.1 |[Torque teno midi virus 12]||Torque-teno-midi-virus-12_taxid_2065053.gbk|hypothetical protein|354|NC_038359(3187):219-572:1 ^GeneID:37616707^ Torque teno midi virus 12 DNA, complete genome, isolate: MDJN51.|neighbours:ID:YP_009505784.1(1),ID:YP_009505786.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
12,Torque-teno-midi-virus-12_taxid_2065053.gbk,ID:YP_009505786.1 |[Torque teno midi virus 12]||Torque-teno-midi-virus-12_taxid_2065053.gbk|hypothetical protein|1995|NC_038359(3187):413-2407:1 ^GeneID:37616708^ Torque teno midi virus 12 DNA, complete genome, isolate: MDJN51.|neighbours:ID:YP_009505785.1(1),end()|neighbour_genes:hypothetical protein,end()|
13,Torque-teno-midi-virus-13_taxid_2065054.gbk,ID:YP_009505787.1 |[Torque teno midi virus 13]||Torque-teno-midi-virus-13_taxid_2065054.gbk|hypothetical protein|798|NC_038360(3230):219-2601:1 ^GeneID:37616714^ |neighbours:start(),ID:YP_009505788.1(1)|neighbour_genes:start(),hypothetical protein|
14,Torque-teno-midi-virus-13_taxid_2065054.gbk,ID:YP_009505788.1 |[Torque teno midi virus 13]||Torque-teno-midi-virus-13_taxid_2065054.gbk|hypothetical protein|807|NC_038360(3230):219-2387:1 ^GeneID:37616711^ |neighbours:ID:YP_009505787.1(1),ID:YP_009505789.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
15,Torque-teno-midi-virus-13_taxid_2065054.gbk,ID:YP_009505789.1 |[Torque teno midi virus 13]||Torque-teno-midi-virus-13_taxid_2065054.gbk|hypothetical protein|384|NC_038360(3230):219-602:1 ^GeneID:37616712^ Torque teno midi virus 13 DNA, complete genome, isolate: MDJN69.|neighbours:ID:YP_009505788.1(1),ID:YP_009505790.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
16,Torque-teno-midi-virus-13_taxid_2065054.gbk,ID:YP_009505790.1 |[Torque teno midi virus 13]||Torque-teno-midi-virus-13_taxid_2065054.gbk|hypothetical protein|2013|NC_038360(3230):434-2446:1 ^GeneID:37616713^ Torque teno midi virus 13 DNA, complete genome, isolate: MDJN69.|neighbours:ID:YP_009505789.1(1),end()|neighbour_genes:hypothetical protein,end()|
17,Torque-teno-midi-virus-14_taxid_2065055.gbk,ID:YP_009505791.1 |[Torque teno midi virus 14]||Torque-teno-midi-virus-14_taxid_2065055.gbk|hypothetical protein|795|NC_038361(3223):217-2596:1 ^GeneID:37616719^ |neighbours:start(),ID:YP_009505792.1(1)|neighbour_genes:start(),hypothetical protein|
18,Torque-teno-midi-virus-14_taxid_2065055.gbk,ID:YP_009505792.1 |[Torque teno midi virus 14]||Torque-teno-midi-virus-14_taxid_2065055.gbk|hypothetical protein|810|NC_038361(3223):217-2382:1 ^GeneID:37616716^ |neighbours:ID:YP_009505791.1(1),ID:YP_009505793.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
19,Torque-teno-midi-virus-14_taxid_2065055.gbk,ID:YP_009505793.1 |[Torque teno midi virus 14]||Torque-teno-midi-virus-14_taxid_2065055.gbk|hypothetical protein|378|NC_038361(3223):217-594:1 ^GeneID:37616717^ Torque teno midi virus 14 DNA, complete genome, isolate: MDJN97.|neighbours:ID:YP_009505792.1(1),ID:YP_009505794.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
20,Torque-teno-midi-virus-14_taxid_2065055.gbk,ID:YP_009505794.1 |[Torque teno midi virus 14]||Torque-teno-midi-virus-14_taxid_2065055.gbk|hypothetical protein|2004|NC_038361(3223):432-2435:1 ^GeneID:37616718^ Torque teno midi virus 14 DNA, complete genome, isolate: MDJN97.|neighbours:ID:YP_009505793.1(1),end()|neighbour_genes:hypothetical protein,end()|
21,Torque-teno-midi-virus-15_taxid_2065056.gbk,ID:YP_009505795.1 |[Torque teno midi virus 15]||Torque-teno-midi-virus-15_taxid_2065056.gbk|hypothetical protein|843|NC_038362(3257):238-2638:1 ^GeneID:37616724^ |neighbours:start(),ID:YP_009505796.1(1)|neighbour_genes:start(),hypothetical protein|
22,Torque-teno-midi-virus-15_taxid_2065056.gbk,ID:YP_009505796.1 |[Torque teno midi virus 15]||Torque-teno-midi-virus-15_taxid_2065056.gbk|hypothetical protein|771|NC_038362(3257):238-2394:1 ^GeneID:37616721^ |neighbours:ID:YP_009505795.1(1),ID:YP_009505797.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
23,Torque-teno-midi-virus-15_taxid_2065056.gbk,ID:YP_009505797.1 |[Torque teno midi virus 15]||Torque-teno-midi-virus-15_taxid_2065056.gbk|hypothetical protein|408|NC_038362(3257):238-645:1 ^GeneID:37616722^ Torque teno midi virus 15 DNA, complete genome, isolate: Pt-TTMDV210.|neighbours:ID:YP_009505796.1(1),ID:YP_009505798.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
24,Torque-teno-midi-virus-15_taxid_2065056.gbk,ID:YP_009505798.1 |[Torque teno midi virus 15]||Torque-teno-midi-virus-15_taxid_2065056.gbk|hypothetical protein|1977|NC_038362(3257):483-2459:1 ^GeneID:37616723^ Torque teno midi virus 15 DNA, complete genome, isolate: Pt-TTMDV210.|neighbours:ID:YP_009505797.1(1),end()|neighbour_genes:hypothetical protein,end()|
25,Torque-teno-midi-virus-1_taxid_687379.gbk,ID:YP_001109581.1 |[Torque teno midi virus 1]||Torque-teno-midi-virus-1_taxid_687379.gbk|hypothetical protein|786|NC_009225(3245):217-2614:1 ^GeneID:5142342^ |neighbours:start(),ID:YP_001109582.1(1)|neighbour_genes:start(),hypothetical protein|
26,Torque-teno-midi-virus-1_taxid_687379.gbk,ID:YP_001109582.1 |[Torque teno midi virus 1]||Torque-teno-midi-virus-1_taxid_687379.gbk|hypothetical protein|780|NC_009225(3245):217-2388:1 ^GeneID:5142344^ |neighbours:ID:YP_001109581.1(1),ID:YP_001109583.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
27,Torque-teno-midi-virus-1_taxid_687379.gbk,ID:YP_001109583.1 |[Torque teno midi virus 1]||Torque-teno-midi-virus-1_taxid_687379.gbk|hypothetical protein|372|NC_009225(3245):217-588:1 ^GeneID:5142343^ Torque teno midi virus 1, complete genome.|neighbours:ID:YP_001109582.1(1),ID:YP_001109584.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
28,Torque-teno-midi-virus-1_taxid_687379.gbk,ID:YP_001109584.1 |[Torque teno midi virus 1]||Torque-teno-midi-virus-1_taxid_687379.gbk|hypothetical protein|2022|NC_009225(3245):432-2453:1 ^GeneID:5142341^ Torque teno midi virus 1, complete genome.|neighbours:ID:YP_001109583.1(1),end()|neighbour_genes:hypothetical protein,end()|
29,Torque-teno-midi-virus-2_taxid_687380.gbk,ID:YP_003587902.1 |[Torque teno midi virus 2]||Torque-teno-midi-virus-2_taxid_687380.gbk|hypothetical protein|741|NC_014093(3253):219-2622:1 ^GeneID:9086749^ |neighbours:start(),ID:YP_003587903.1(1)|neighbour_genes:start(),hypothetical protein|
30,Torque-teno-midi-virus-2_taxid_687380.gbk,ID:YP_003587903.1 |[Torque teno midi virus 2]||Torque-teno-midi-virus-2_taxid_687380.gbk|hypothetical protein|792|NC_014093(3253):219-2402:1 ^GeneID:9086746^ |neighbours:ID:YP_003587902.1(1),ID:YP_003587904.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
31,Torque-teno-midi-virus-2_taxid_687380.gbk,ID:YP_003587904.1 |[Torque teno midi virus 2]||Torque-teno-midi-virus-2_taxid_687380.gbk|hypothetical protein|375|NC_014093(3253):219-593:1 ^GeneID:9086747^ Torque teno midi virus 2, complete genome.|neighbours:ID:YP_003587903.1(1),ID:YP_003587905.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
32,Torque-teno-midi-virus-2_taxid_687380.gbk,ID:YP_003587905.1 |[Torque teno midi virus 2]||Torque-teno-midi-virus-2_taxid_687380.gbk|hypothetical protein|2034|NC_014093(3253):434-2467:1 ^GeneID:9086748^ Torque teno midi virus 2, complete genome.|neighbours:ID:YP_003587904.1(1),end()|neighbour_genes:hypothetical protein,end()|
33,Torque-teno-midi-virus-5_taxid_2065046.gbk,ID:YP_009505755.1 |[Torque teno midi virus 5]||Torque-teno-midi-virus-5_taxid_2065046.gbk|hypothetical protein|777|NC_038352(3208):217-2587:1 ^GeneID:37616674^ |neighbours:start(),ID:YP_009505756.1(1)|neighbour_genes:start(),hypothetical protein|
34,Torque-teno-midi-virus-5_taxid_2065046.gbk,ID:YP_009505756.1 |[Torque teno midi virus 5]||Torque-teno-midi-virus-5_taxid_2065046.gbk|hypothetical protein|810|NC_038352(3208):217-2388:1 ^GeneID:37616671^ |neighbours:ID:YP_009505755.1(1),ID:YP_009505757.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
35,Torque-teno-midi-virus-5_taxid_2065046.gbk,ID:YP_009505757.1 |[Torque teno midi virus 5]||Torque-teno-midi-virus-5_taxid_2065046.gbk|hypothetical protein|378|NC_038352(3208):217-594:1 ^GeneID:37616672^ Torque teno midi virus 5 DNA, complete genome, isolate: MDJHem2.|neighbours:ID:YP_009505756.1(1),ID:YP_009505758.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
36,Torque-teno-midi-virus-5_taxid_2065046.gbk,ID:YP_009505758.1 |[Torque teno midi virus 5]||Torque-teno-midi-virus-5_taxid_2065046.gbk|hypothetical protein|1995|NC_038352(3208):441-2435:1 ^GeneID:37616673^ Torque teno midi virus 5 DNA, complete genome, isolate: MDJHem2.|neighbours:ID:YP_009505757.1(1),end()|neighbour_genes:hypothetical protein,end()|
37,Torque-teno-midi-virus-6_taxid_2065047.gbk,ID:YP_009505759.1 |[Torque teno midi virus 6]||Torque-teno-midi-virus-6_taxid_2065047.gbk|hypothetical protein|798|NC_038353(3198):217-2587:1 ^GeneID:37616679^ |neighbours:start(),ID:YP_009505760.1(1)|neighbour_genes:start(),hypothetical protein|
38,Torque-teno-midi-virus-6_taxid_2065047.gbk,ID:YP_009505760.1 |[Torque teno midi virus 6]||Torque-teno-midi-virus-6_taxid_2065047.gbk|hypothetical protein|801|NC_038353(3198):217-2367:1 ^GeneID:37616676^ |neighbours:ID:YP_009505759.1(1),ID:YP_009505761.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
39,Torque-teno-midi-virus-6_taxid_2065047.gbk,ID:YP_009505761.1 |[Torque teno midi virus 6]||Torque-teno-midi-virus-6_taxid_2065047.gbk|hypothetical protein|378|NC_038353(3198):217-594:1 ^GeneID:37616677^ Torque teno midi virus 6 DNA, complete genome, isolate: MDJHem3-1.|neighbours:ID:YP_009505760.1(1),ID:YP_009505762.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
40,Torque-teno-midi-virus-6_taxid_2065047.gbk,ID:YP_009505762.1 |[Torque teno midi virus 6]||Torque-teno-midi-virus-6_taxid_2065047.gbk|hypothetical protein|2001|NC_038353(3198):432-2432:1 ^GeneID:37616678^ Torque teno midi virus 6 DNA, complete genome, isolate: MDJHem3-1.|neighbours:ID:YP_009505761.1(1),end()|neighbour_genes:hypothetical protein,end()|
41,Torque-teno-midi-virus-7_taxid_2065048.gbk,ID:YP_009505763.1 |[Torque teno midi virus 7]||Torque-teno-midi-virus-7_taxid_2065048.gbk|hypothetical protein|789|NC_038354(3197):220-2584:1 ^GeneID:37616684^ |neighbours:start(),ID:YP_009505764.1(1)|neighbour_genes:start(),hypothetical protein|
42,Torque-teno-midi-virus-7_taxid_2065048.gbk,ID:YP_009505764.1 |[Torque teno midi virus 7]||Torque-teno-midi-virus-7_taxid_2065048.gbk|hypothetical protein|810|NC_038354(3197):220-2376:1 ^GeneID:37616681^ |neighbours:ID:YP_009505763.1(1),ID:YP_009505765.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
43,Torque-teno-midi-virus-7_taxid_2065048.gbk,ID:YP_009505765.1 |[Torque teno midi virus 7]||Torque-teno-midi-virus-7_taxid_2065048.gbk|hypothetical protein|381|NC_038354(3197):220-600:1 ^GeneID:37616682^ Torque teno midi virus 7 DNA, complete genome, isolate: MDJHem3-2.|neighbours:ID:YP_009505764.1(1),ID:YP_009505766.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
44,Torque-teno-midi-virus-7_taxid_2065048.gbk,ID:YP_009505766.1 |[Torque teno midi virus 7]||Torque-teno-midi-virus-7_taxid_2065048.gbk|hypothetical protein|1995|NC_038354(3197):435-2429:1 ^GeneID:37616683^ Torque teno midi virus 7 DNA, complete genome, isolate: MDJHem3-2.|neighbours:ID:YP_009505765.1(1),end()|neighbour_genes:hypothetical protein,end()|
45,Torque-teno-midi-virus-8_taxid_2065049.gbk,ID:YP_009505767.1 |[Torque teno midi virus 8]||Torque-teno-midi-virus-8_taxid_2065049.gbk|hypothetical protein|762|NC_038355(3223):222-2598:1 ^GeneID:37616689^ |neighbours:start(),ID:YP_009505768.1(1)|neighbour_genes:start(),hypothetical protein|
46,Torque-teno-midi-virus-8_taxid_2065049.gbk,ID:YP_009505768.1 |[Torque teno midi virus 8]||Torque-teno-midi-virus-8_taxid_2065049.gbk|hypothetical protein|789|NC_038355(3223):222-2393:1 ^GeneID:37616686^ |neighbours:ID:YP_009505767.1(1),ID:YP_009505769.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
47,Torque-teno-midi-virus-8_taxid_2065049.gbk,ID:YP_009505769.1 |[Torque teno midi virus 8]||Torque-teno-midi-virus-8_taxid_2065049.gbk|hypothetical protein|369|NC_038355(3223):222-590:1 ^GeneID:37616687^ Torque teno midi virus 8 DNA, complete genome, isolate: MDJN1.|neighbours:ID:YP_009505768.1(1),ID:YP_009505770.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
48,Torque-teno-midi-virus-8_taxid_2065049.gbk,ID:YP_009505770.1 |[Torque teno midi virus 8]||Torque-teno-midi-virus-8_taxid_2065049.gbk|hypothetical protein|2010|NC_038355(3223):437-2446:1 ^GeneID:37616688^ Torque teno midi virus 8 DNA, complete genome, isolate: MDJN1.|neighbours:ID:YP_009505769.1(1),end()|neighbour_genes:hypothetical protein,end()|
49,Torque-teno-midi-virus-9_taxid_2065050.gbk,ID:YP_009505771.1 |[Torque teno midi virus 9]||Torque-teno-midi-virus-9_taxid_2065050.gbk|hypothetical protein|792|NC_038356(3187):218-2558:1 ^GeneID:37616694^ |neighbours:start(),ID:YP_009505772.1(1)|neighbour_genes:start(),hypothetical protein|
50,Torque-teno-midi-virus-9_taxid_2065050.gbk,ID:YP_009505772.1 |[Torque teno midi virus 9]||Torque-teno-midi-virus-9_taxid_2065050.gbk|hypothetical protein|837|NC_038356(3187):218-2380:1 ^GeneID:37616691^ |neighbours:ID:YP_009505771.1(1),ID:YP_009505773.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
51,Torque-teno-midi-virus-9_taxid_2065050.gbk,ID:YP_009505773.1 |[Torque teno midi virus 9]||Torque-teno-midi-virus-9_taxid_2065050.gbk|hypothetical protein|372|NC_038356(3187):218-589:1 ^GeneID:37616692^ Torque teno midi virus 9 DNA, complete genome, isolate: MDJN2.|neighbours:ID:YP_009505772.1(1),ID:YP_009505774.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
52,Torque-teno-midi-virus-9_taxid_2065050.gbk,ID:YP_009505774.1 |[Torque teno midi virus 9]||Torque-teno-midi-virus-9_taxid_2065050.gbk|hypothetical protein|1977|NC_038356(3187):430-2406:1 ^GeneID:37616693^ Torque teno midi virus 9 DNA, complete genome, isolate: MDJN2.|neighbours:ID:YP_009505773.1(1),end()|neighbour_genes:hypothetical protein,end()|
53,Torque-teno-tamarin-virus_taxid_687382.gbk,ID:YP_003587879.1 |[Torque teno tamarin virus]||Torque-teno-tamarin-virus_taxid_687382.gbk|hypothetical protein|303|NC_014085(3371):570-872:1 ^GeneID:9086646^ Torque teno tamarin virus, complete genome.|neighbours:start(),ID:YP_003587880.1(1)|neighbour_genes:start(),hypothetical protein|
54,Torque-teno-tamarin-virus_taxid_687382.gbk,ID:YP_003587880.1 |[Torque teno tamarin virus]||Torque-teno-tamarin-virus_taxid_687382.gbk|hypothetical protein|2139|NC_014085(3371):704-2842:1 ^GeneID:9086643^ Torque teno tamarin virus, complete genome.|neighbours:ID:YP_003587879.1(1),ID:YP_003587881.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
55,Torque-teno-tamarin-virus_taxid_687382.gbk,ID:YP_003587881.1 |[Torque teno tamarin virus]||Torque-teno-tamarin-virus_taxid_687382.gbk|hypothetical protein|480|NC_014085(3371):2424-2903:1 ^GeneID:9086644^ Torque teno tamarin virus, complete genome.|neighbours:ID:YP_003587880.1(1),ID:YP_003587882.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
56,Torque-teno-tamarin-virus_taxid_687382.gbk,ID:YP_003587882.1 |[Torque teno tamarin virus]||Torque-teno-tamarin-virus_taxid_687382.gbk|hypothetical protein|213|NC_014085(3371):2920-3132:1 ^GeneID:9086645^ Torque teno tamarin virus, complete genome.|neighbours:ID:YP_003587881.1(1),end()|neighbour_genes:hypothetical protein,end()|
57,Torque-teno-virus-11_taxid_687350.gbk,ID:YP_009505714.1 |[Torque teno virus 11]||Torque-teno-virus-11_taxid_687350.gbk|Orf2|465|NC_038338(3193):136-600:1 ^GeneID:37616617^ Torque teno virus 11 isolate TCHN-D1 Orf2 and Orf1 genes, complete cds.|neighbours:start(),ID:YP_009505715.1(1)|neighbour_genes:start(),Orf1|
58,Torque-teno-virus-11_taxid_687350.gbk,ID:YP_009505715.1 |[Torque teno virus 11]||Torque-teno-virus-11_taxid_687350.gbk|Orf1|2229|NC_038338(3193):480-2708:1 ^GeneID:37616616^ Torque teno virus 11 isolate TCHN-D1 Orf2 and Orf1 genes, complete cds.|neighbours:ID:YP_009505714.1(1),end()|neighbour_genes:Orf2,end()|
59,Torque-teno-virus-13_taxid_687352.gbk,ID:YP_009505716.1 |[Torque teno virus 13]||Torque-teno-virus-13_taxid_687352.gbk|Orf2|465|NC_038339(3312):159-623:1 ^GeneID:37616620^ Torque teno virus 13 isolate TCHN-A Orf2 and Orf1 genes, complete cds.|neighbours:start(),ID:YP_009505717.1(1)|neighbour_genes:start(),Orf1|
60,Torque-teno-virus-13_taxid_687352.gbk,ID:YP_009505717.1 |[Torque teno virus 13]||Torque-teno-virus-13_taxid_687352.gbk|Orf1|2070|NC_038339(3312):767-2836:1 ^GeneID:37616619^ Torque teno virus 13 isolate TCHN-A Orf2 and Orf1 genes, complete cds.|neighbours:ID:YP_009505716.1(1),end()|neighbour_genes:Orf2,end()|
61,Torque-teno-virus-20_taxid_687359.gbk,ID:YP_009505718.1 |[Torque teno virus 20]||Torque-teno-virus-20_taxid_687359.gbk|hypothetical protein|789|NC_038340(3234):244-2938:1 ^GeneID:37616625^ |neighbours:start(),ID:YP_009505719.1(1)|neighbour_genes:start(),hypothetical protein|
62,Torque-teno-virus-20_taxid_687359.gbk,ID:YP_009505719.1 |[Torque teno virus 20]||Torque-teno-virus-20_taxid_687359.gbk|hypothetical protein|885|NC_038340(3234):244-2805:1 ^GeneID:37616622^ |neighbours:ID:YP_009505718.1(1),ID:YP_009505720.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
63,Torque-teno-virus-20_taxid_687359.gbk,ID:YP_009505720.1 |[Torque teno virus 20]||Torque-teno-virus-20_taxid_687359.gbk|hypothetical protein|390|NC_038340(3234):244-633:1 ^GeneID:37616623^ Torque teno virus 20 ORF4, ORF3, ORF2, ORF1 genes, complete cds, clone: SAa-10.|neighbours:ID:YP_009505719.1(1),ID:YP_009505721.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
64,Torque-teno-virus-20_taxid_687359.gbk,ID:YP_009505721.1 |[Torque teno virus 20]||Torque-teno-virus-20_taxid_687359.gbk|hypothetical protein|2253|NC_038340(3234):504-2756:1 ^GeneID:37616624^ Torque teno virus 20 ORF4, ORF3, ORF2, ORF1 genes, complete cds, clone: SAa-10.|neighbours:ID:YP_009505720.1(1),end()|neighbour_genes:hypothetical protein,end()|
65,Torque-teno-virus-21_taxid_687360.gbk,ID:YP_009505722.1 |[Torque teno virus 21]||Torque-teno-virus-21_taxid_687360.gbk|ORF2|426|NC_038341(3153):156-581:1 ^GeneID:37616628^ Torque teno virus 21 isolate TCHN-B ORF2 and ORF1 genes, complete cds.|neighbours:start(),ID:YP_009505723.1(1)|neighbour_genes:start(),ORF1|
66,Torque-teno-virus-21_taxid_687360.gbk,ID:YP_009505723.1 |[Torque teno virus 21]||Torque-teno-virus-21_taxid_687360.gbk|ORF1|2223|NC_038341(3153):455-2677:1 ^GeneID:37616627^ Torque teno virus 21 isolate TCHN-B ORF2 and ORF1 genes, complete cds.|neighbours:ID:YP_009505722.1(1),end()|neighbour_genes:ORF2,end()|
67,Torque-teno-virus-23_taxid_687362.gbk,ID:YP_009505724.1 |[Torque teno virus 23]||Torque-teno-virus-23_taxid_687362.gbk|hypothetical protein|372|NC_038342(3301):355-726:1 ^GeneID:37616631^ Torque teno virus 23 ORF2, ORF1 genes, complete cds, isolate: s-TTV CH65-2.|neighbours:start(),ID:YP_009505725.1(1)|neighbour_genes:start(),hypothetical protein|
68,Torque-teno-virus-23_taxid_687362.gbk,ID:YP_009505725.1 |[Torque teno virus 23]||Torque-teno-virus-23_taxid_687362.gbk|hypothetical protein|2478|NC_038342(3301):597-3074:1 ^GeneID:37616630^ Torque teno virus 23 ORF2, ORF1 genes, complete cds, isolate: s-TTV CH65-2.|neighbours:ID:YP_009505724.1(1),end()|neighbour_genes:hypothetical protein,end()|
69,Torque-teno-virus-24_taxid_687363.gbk,ID:YP_009505726.1 |[Torque teno virus 24]||Torque-teno-virus-24_taxid_687363.gbk|hypothetical protein|828|NC_038343(3246):245-2951:1 ^GeneID:37616636^ |neighbours:start(),ID:YP_009505727.1(1)|neighbour_genes:start(),hypothetical protein|
70,Torque-teno-virus-24_taxid_687363.gbk,ID:YP_009505727.1 |[Torque teno virus 24]||Torque-teno-virus-24_taxid_687363.gbk|hypothetical protein|849|NC_038343(3246):245-2737:1 ^GeneID:37616633^ |neighbours:ID:YP_009505726.1(1),ID:YP_009505728.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
71,Torque-teno-virus-24_taxid_687363.gbk,ID:YP_009505728.1 |[Torque teno virus 24]||Torque-teno-virus-24_taxid_687363.gbk|hypothetical protein|390|NC_038343(3246):245-634:1 ^GeneID:37616634^ Torque teno virus 24 ORF4, ORF3, ORF2, ORF1 genes, complete cds, clone: SAa-01.|neighbours:ID:YP_009505727.1(1),ID:YP_009505729.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
72,Torque-teno-virus-24_taxid_687363.gbk,ID:YP_009505729.1 |[Torque teno virus 24]||Torque-teno-virus-24_taxid_687363.gbk|hypothetical protein|2301|NC_038343(3246):508-2808:1 ^GeneID:37616635^ Torque teno virus 24 ORF4, ORF3, ORF2, ORF1 genes, complete cds, clone: SAa-01.|neighbours:ID:YP_009505728.1(1),end()|neighbour_genes:hypothetical protein,end()|
73,Torque-teno-virus-2_taxid_687341.gbk,ID:YP_004021042.1 |[Torque teno virus 2]||Torque-teno-virus-2_taxid_687341.gbk|hypothetical protein|366|NC_014480(3322):153-518:1 ^GeneID:9725369^ Torque teno virus 2, complete genome.|neighbours:start(),ID:YP_004021043.1(1)|neighbour_genes:start(),hypothetical protein|
74,Torque-teno-virus-2_taxid_687341.gbk,ID:YP_004021043.1 |[Torque teno virus 2]||Torque-teno-virus-2_taxid_687341.gbk|hypothetical protein|2184|NC_014480(3322):389-2572:1 ^GeneID:9725367^ Torque teno virus 2, complete genome.|neighbours:ID:YP_004021042.1(1),end()|neighbour_genes:hypothetical protein,end()|
