17,Caribou-feces-associated-gemycircularvirus_taxid_1542743.gbk,ID:YP_009058946.1 |[Caribou feces-associated gemycircularvirus]||Caribou-feces-associated-gemycircularvirus_taxid_1542743.gbk|Cap|957|NC_024909(2232):92-1048:1 ^GeneID:20465075^ Caribou feces-associated gemycircularvirus, complete genome.|neighbours:start(),ID:YP_009058947.1(-1)|neighbour_genes:start(),Rep|
18,Caribou-feces-associated-gemycircularvirus_taxid_1542743.gbk,ID:YP_009058947.1 |[Caribou feces-associated gemycircularvirus]||Caribou-feces-associated-gemycircularvirus_taxid_1542743.gbk|Rep|621|NC_024909(2232):1558-2178:-1 ^GeneID:20465074^ Caribou feces-associated gemycircularvirus, complete genome.|neighbours:ID:YP_009058946.1(1),end()|neighbour_genes:Cap,end()|
19,Cassava-associated-gemycircularvirus-1_taxid_1985374.gbk,ID:YP_009021042.1 |[Cassava associated gemycircularvirus 1]||Cassava-associated-gemycircularvirus-1_taxid_1985374.gbk|capsid protein|948|NC_023844(2220):106-1053:1 ^GeneID:18937720^ Cassava associated gemycircularvirus 1 isolate G14, complete genome.|neighbours:start(),ID:YP_009021043.1(-1)|neighbour_genes:start(),replication-associat..|
20,Cassava-associated-gemycircularvirus-1_taxid_1985374.gbk,ID:YP_009021043.1 |[Cassava associated gemycircularvirus 1]||Cassava-associated-gemycircularvirus-1_taxid_1985374.gbk|replication-associat..|990|NC_023844(2220):1028-2189:-1 ^GeneID:18937719^ |neighbours:ID:YP_009021042.1(1),end()|neighbour_genes:capsid protein,end()|
21,Common-bean-associated-gemycircularvirus_taxid_1897538.gbk,ID:YP_009273014.1 |[Common bean-associated gemycircularvirus]||Common-bean-associated-gemycircularvirus_taxid_1897538.gbk|capsid protein|840|NC_030887(2220):190-1029:1 ^GeneID:28721361^ Common bean-associated gemycircularvirus isolate 53_2, complete genome.|neighbours:start(),ID:YP_009273015.1(-1)|neighbour_genes:start(),replication-associat..|
22,Common-bean-associated-gemycircularvirus_taxid_1897538.gbk,ID:YP_009273015.1 |[Common bean-associated gemycircularvirus]||Common-bean-associated-gemycircularvirus_taxid_1897538.gbk|replication-associat..|1014|NC_030887(2220):1004-2199:-1 ^GeneID:28721359^ |neighbours:ID:YP_009273014.1(1),ID:YP_009273016.1(-1)|neighbour_genes:capsid protein,RepA|
23,Common-bean-associated-gemycircularvirus_taxid_1897538.gbk,ID:YP_009273016.1 |[Common bean-associated gemycircularvirus]||Common-bean-associated-gemycircularvirus_taxid_1897538.gbk|RepA|657|NC_030887(2220):1543-2199:-1 ^GeneID:28721360^ Common bean-associated gemycircularvirus isolate 53_2, complete genome.|neighbours:ID:YP_009273015.1(-1),end()|neighbour_genes:replication-associat..,end()|
24,Dragonfly-associated-circular-virus-2_taxid_1234886.gbk,ID:YP_009021855.1 |[Dragonfly-associated circular virus 2]||Dragonfly-associated-circular-virus-2_taxid_1234886.gbk|putative coat protei..|930|NC_023871(2236):138-1067:1 ^GeneID:18983280^ Dragonfly-associated circular virus 2 isolate FL2-5X-2010, complete genome.|neighbours:start(),ID:YP_009021856.1(-1)|neighbour_genes:start(),spliced replication-..|
25,Dragonfly-associated-circular-virus-2_taxid_1234886.gbk,ID:YP_009021856.1 |[Dragonfly-associated circular virus 2]||Dragonfly-associated-circular-virus-2_taxid_1234886.gbk|spliced replication-..|960|NC_023871(2236):1042-2208:-1 ^GeneID:18983277^ |neighbours:ID:YP_009021855.1(1),ID:YP_009021857.1(-1)|neighbour_genes:putative coat protei..,replication-associat..|
26,Dragonfly-associated-circular-virus-2_taxid_1234886.gbk,ID:YP_009021857.1 |[Dragonfly-associated circular virus 2]||Dragonfly-associated-circular-virus-2_taxid_1234886.gbk|replication-associat..|276|NC_023871(2236):1042-1317:-1 ^GeneID:18983279^ Dragonfly-associated circular virus 2 isolate FL2-5X-2010, complete genome.|neighbours:ID:YP_009021856.1(-1),ID:YP_009021858.1(-1)|neighbour_genes:spliced replication-..,replication-associat..|
27,Dragonfly-associated-circular-virus-2_taxid_1234886.gbk,ID:YP_009021858.1 |[Dragonfly-associated circular virus 2]||Dragonfly-associated-circular-virus-2_taxid_1234886.gbk|replication-associat..|606|NC_023871(2236):1603-2208:-1 ^GeneID:18983278^ Dragonfly-associated circular virus 2 isolate FL2-5X-2010, complete genome.|neighbours:ID:YP_009021857.1(-1),end()|neighbour_genes:replication-associat..,end()|
28,Dragonfly-associated-circular-virus-3_taxid_1234884.gbk,ID:YP_009021851.1 |[Dragonfly-associated circular virus 3]||Dragonfly-associated-circular-virus-3_taxid_1234884.gbk|putative coat protei..|870|NC_023870(2208):134-1003:1 ^GeneID:18983275^ Dragonfly-associated circular virus 3 isolate TO-DFS3B2-2010, complete genome.|neighbours:start(),ID:YP_009021852.1(-1)|neighbour_genes:start(),spliced replication-..|
29,Dragonfly-associated-circular-virus-3_taxid_1234884.gbk,ID:YP_009021852.1 |[Dragonfly-associated circular virus 3]||Dragonfly-associated-circular-virus-3_taxid_1234884.gbk|spliced replication-..|972|NC_023870(2208):978-2175:-1 ^GeneID:18983272^ |neighbours:ID:YP_009021851.1(1),ID:YP_009021853.1(-1)|neighbour_genes:putative coat protei..,replication-associat..|
30,Dragonfly-associated-circular-virus-3_taxid_1234884.gbk,ID:YP_009021853.1 |[Dragonfly-associated circular virus 3]||Dragonfly-associated-circular-virus-3_taxid_1234884.gbk|replication-associat..|294|NC_023870(2208):978-1271:-1 ^GeneID:18983274^ Dragonfly-associated circular virus 3 isolate TO-DFS3B2-2010, complete genome.|neighbours:ID:YP_009021852.1(-1),ID:YP_009021854.1(-1)|neighbour_genes:spliced replication-..,replication-associat..|
31,Dragonfly-associated-circular-virus-3_taxid_1234884.gbk,ID:YP_009021854.1 |[Dragonfly-associated circular virus 3]||Dragonfly-associated-circular-virus-3_taxid_1234884.gbk|replication-associat..|771|NC_023870(2208):1405-2175:-1 ^GeneID:18983273^ Dragonfly-associated circular virus 3 isolate TO-DFS3B2-2010, complete genome.|neighbours:ID:YP_009021853.1(-1),end()|neighbour_genes:replication-associat..,end()|
32,Dragonfly-associated-gemykibivirus-1_taxid_1234887.gbk,ID:YP_009021859.1 |[Dragonfly associated gemykibivirus 1]||Dragonfly-associated-gemykibivirus-1_taxid_1234887.gbk|putative coat protei..|873|NC_023872(2225):197-1069:1 ^GeneID:18983270^ Dragonfly-associated circular virus 1 isolate FL1-2X-2010, complete genome.|neighbours:start(),ID:YP_009021860.1(-1)|neighbour_genes:start(),spliced replication-..|
33,Dragonfly-associated-gemykibivirus-1_taxid_1234887.gbk,ID:YP_009021860.1 |[Dragonfly associated gemykibivirus 1]||Dragonfly-associated-gemykibivirus-1_taxid_1234887.gbk|spliced replication-..|957|NC_023872(2225):1044-2196:-1 ^GeneID:18983267^ |neighbours:ID:YP_009021859.1(1),ID:YP_009021861.1(-1)|neighbour_genes:putative coat protei..,replication-associat..|
34,Dragonfly-associated-gemykibivirus-1_taxid_1234887.gbk,ID:YP_009021861.1 |[Dragonfly associated gemykibivirus 1]||Dragonfly-associated-gemykibivirus-1_taxid_1234887.gbk|replication-associat..|234|NC_023872(2225):1044-1277:-1 ^GeneID:18983269^ Dragonfly-associated circular virus 1 isolate FL1-2X-2010, complete genome.|neighbours:ID:YP_009021860.1(-1),ID:YP_009021862.1(-1)|neighbour_genes:spliced replication-..,replication-associat..|
35,Dragonfly-associated-gemykibivirus-1_taxid_1234887.gbk,ID:YP_009021862.1 |[Dragonfly associated gemykibivirus 1]||Dragonfly-associated-gemykibivirus-1_taxid_1234887.gbk|replication-associat..|750|NC_023872(2225):1447-2196:-1 ^GeneID:18983268^ Dragonfly-associated circular virus 1 isolate FL1-2X-2010, complete genome.|neighbours:ID:YP_009021861.1(-1),end()|neighbour_genes:replication-associat..,end()|
36,Euphorbia-heterophylla-associated-gemycircularvirus_taxid_2291614.gbk,ID:YP_009551398.1 |[Euphorbia heterophylla associated gemycircularvirus]||Euphorbia-heterophylla-associated-gemycircularvirus_taxid_2291614.gbk|capsid protein|897|NC_040339(2125):99-995:1 ^GeneID:41702489^ Euphorbia heterophylla associated gemycircularvirus isolate Br1, complete genome.|neighbours:start(),ID:YP_009551399.1(-1)|neighbour_genes:start(),replication-associat..|
37,Euphorbia-heterophylla-associated-gemycircularvirus_taxid_2291614.gbk,ID:YP_009551399.1 |[Euphorbia heterophylla associated gemycircularvirus]||Euphorbia-heterophylla-associated-gemycircularvirus_taxid_2291614.gbk|replication-associat..|924|NC_040339(2125):970-2100:-1 ^GeneID:41702490^ |neighbours:ID:YP_009551398.1(1),end()|neighbour_genes:capsid protein,end()|
38,Faeces-associated-gemycircularvirus-10_taxid_1391025.gbk,ID:YP_009109718.1 |[Faeces associated gemycircularvirus 10]||Faeces-associated-gemycircularvirus-10_taxid_1391025.gbk|capsid protein|918|NC_025730(2229):238-1155:1 ^GeneID:22284077^ Faecal-associated gemycircularvirus 10, complete genome.|neighbours:start(),ID:YP_009109719.1(-1)|neighbour_genes:start(),replication associat..|
39,Faeces-associated-gemycircularvirus-10_taxid_1391025.gbk,ID:YP_009109719.1 |[Faeces associated gemycircularvirus 10]||Faeces-associated-gemycircularvirus-10_taxid_1391025.gbk|replication associat..|975|NC_025730(2229):1130-2219:-1 ^GeneID:22284076^ |neighbours:ID:YP_009109718.1(1),end()|neighbour_genes:capsid protein,end()|
40,Faeces-associated-gemycircularvirus-11_taxid_1391026.gbk,ID:YP_009109716.1 |[Faeces associated gemycircularvirus 11]||Faeces-associated-gemycircularvirus-11_taxid_1391026.gbk|capsid protein|858|NC_025729(2159):88-945:1 ^GeneID:22284074^ Faecal-associated gemycircularvirus 11, complete genome.|neighbours:start(),ID:YP_009109717.1(-1)|neighbour_genes:start(),replication associat..|
41,Faeces-associated-gemycircularvirus-11_taxid_1391026.gbk,ID:YP_009109717.1 |[Faeces associated gemycircularvirus 11]||Faeces-associated-gemycircularvirus-11_taxid_1391026.gbk|replication associat..|1083|NC_025729(2159):886-2115:-1 ^GeneID:22284073^ |neighbours:ID:YP_009109716.1(1),end()|neighbour_genes:capsid protein,end()|
42,Faeces-associated-gemycircularvirus-14_taxid_1843734.gbk,ID:YP_009252343.1 |[Faeces associated gemycircularvirus 14]||Faeces-associated-gemycircularvirus-14_taxid_1843734.gbk|capsid protein|933|NC_030138(2194):98-1030:1 ^GeneID:27815466^ Faeces associated gemycircularvirus 14 isolate 4_Fec7_duck, complete sequence.|neighbours:start(),ID:YP_009252344.1(-1)|neighbour_genes:start(),replication associat..|
43,Faeces-associated-gemycircularvirus-14_taxid_1843734.gbk,ID:YP_009252344.1 |[Faeces associated gemycircularvirus 14]||Faeces-associated-gemycircularvirus-14_taxid_1843734.gbk|replication associat..|957|NC_030138(2194):1027-2132:-1 ^GeneID:27815464^ |neighbours:ID:YP_009252343.1(1),ID:YP_009252345.1(-1)|neighbour_genes:capsid protein,RepA|
44,Faeces-associated-gemycircularvirus-14_taxid_1843734.gbk,ID:YP_009252345.1 |[Faeces associated gemycircularvirus 14]||Faeces-associated-gemycircularvirus-14_taxid_1843734.gbk|RepA|714|NC_030138(2194):1419-2132:-1 ^GeneID:27815465^ Faeces associated gemycircularvirus 14 isolate 4_Fec7_duck, complete sequence.|neighbours:ID:YP_009252344.1(-1),end()|neighbour_genes:replication associat..,end()|
45,Faeces-associated-gemycircularvirus-15_taxid_1843735.gbk,ID:YP_009252370.1 |[Faeces associated gemycircularvirus 15]||Faeces-associated-gemycircularvirus-15_taxid_1843735.gbk|capsid protein|927|NC_030147(2226):127-1053:1 ^GeneID:27815511^ Faeces associated gemycircularvirus 15 isolate 53_Fec7_dog, complete sequence.|neighbours:start(),ID:YP_009252371.1(-1)|neighbour_genes:start(),replication associat..|
46,Faeces-associated-gemycircularvirus-15_taxid_1843735.gbk,ID:YP_009252371.1 |[Faeces associated gemycircularvirus 15]||Faeces-associated-gemycircularvirus-15_taxid_1843735.gbk|replication associat..|963|NC_030147(2226):1050-2161:-1 ^GeneID:27815509^ |neighbours:ID:YP_009252370.1(1),ID:YP_009252372.1(-1)|neighbour_genes:capsid protein,RepA|
47,Faeces-associated-gemycircularvirus-15_taxid_1843735.gbk,ID:YP_009252372.1 |[Faeces associated gemycircularvirus 15]||Faeces-associated-gemycircularvirus-15_taxid_1843735.gbk|RepA|702|NC_030147(2226):1460-2161:-1 ^GeneID:27815510^ Faeces associated gemycircularvirus 15 isolate 53_Fec7_dog, complete sequence.|neighbours:ID:YP_009252371.1(-1),end()|neighbour_genes:replication associat..,end()|
48,Faeces-associated-gemycircularvirus-17_taxid_1843737.gbk,ID:YP_009252349.1 |[Faeces associated gemycircularvirus 17]||Faeces-associated-gemycircularvirus-17_taxid_1843737.gbk|capsid protein|990|NC_030140(2230):82-1071:1 ^GeneID:27815476^ Faeces associated gemycircularvirus 17 isolate 27_Fec16497_chicken, complete sequence.|neighbours:start(),ID:YP_009252350.1(-1)|neighbour_genes:start(),replication associat..|
49,Faeces-associated-gemycircularvirus-17_taxid_1843737.gbk,ID:YP_009252350.1 |[Faeces associated gemycircularvirus 17]||Faeces-associated-gemycircularvirus-17_taxid_1843737.gbk|replication associat..|1008|NC_030140(2230):1046-2189:-1 ^GeneID:27815474^ |neighbours:ID:YP_009252349.1(1),ID:YP_009252351.1(-1)|neighbour_genes:capsid protein,RepA|
50,Faeces-associated-gemycircularvirus-17_taxid_1843737.gbk,ID:YP_009252351.1 |[Faeces associated gemycircularvirus 17]||Faeces-associated-gemycircularvirus-17_taxid_1843737.gbk|RepA|759|NC_030140(2230):1431-2189:-1 ^GeneID:27815475^ Faeces associated gemycircularvirus 17 isolate 27_Fec16497_chicken, complete sequence.|neighbours:ID:YP_009252350.1(-1),end()|neighbour_genes:replication associat..,end()|
51,Faeces-associated-gemycircularvirus-18_taxid_1843738.gbk,ID:YP_009252358.1 |[Faeces associated gemycircularvirus 18]||Faeces-associated-gemycircularvirus-18_taxid_1843738.gbk|capsid protein|969|NC_030143(2240):118-1086:1 ^GeneID:27815491^ Faeces associated gemycircularvirus 18 isolate 30_Fec80061_horse, complete sequence.|neighbours:start(),ID:YP_009252359.1(-1)|neighbour_genes:start(),replication associat..|
52,Faeces-associated-gemycircularvirus-18_taxid_1843738.gbk,ID:YP_009252359.1 |[Faeces associated gemycircularvirus 18]||Faeces-associated-gemycircularvirus-18_taxid_1843738.gbk|replication associat..|1017|NC_030143(2240):1064-2215:-1 ^GeneID:27815489^ |neighbours:ID:YP_009252358.1(1),ID:YP_009252360.1(-1)|neighbour_genes:capsid protein,RepA|
53,Faeces-associated-gemycircularvirus-18_taxid_1843738.gbk,ID:YP_009252360.1 |[Faeces associated gemycircularvirus 18]||Faeces-associated-gemycircularvirus-18_taxid_1843738.gbk|RepA|633|NC_030143(2240):1583-2215:-1 ^GeneID:27815490^ Faeces associated gemycircularvirus 18 isolate 30_Fec80061_horse, complete sequence.|neighbours:ID:YP_009252359.1(-1),end()|neighbour_genes:replication associat..,end()|
54,Faeces-associated-gemycircularvirus-20_taxid_1843740.gbk,ID:YP_009252352.1 |[Faeces associated gemycircularvirus 20]||Faeces-associated-gemycircularvirus-20_taxid_1843740.gbk|capsid protein|924|NC_030141(2247):191-1114:1 ^GeneID:27815481^ Faeces associated gemycircularvirus 20 isolate 27_Fec79971_chicken, complete sequence.|neighbours:start(),ID:YP_009252353.1(-1)|neighbour_genes:start(),replication associat..|
55,Faeces-associated-gemycircularvirus-20_taxid_1843740.gbk,ID:YP_009252353.1 |[Faeces associated gemycircularvirus 20]||Faeces-associated-gemycircularvirus-20_taxid_1843740.gbk|replication associat..|984|NC_030141(2247):1089-2219:-1 ^GeneID:27815479^ |neighbours:ID:YP_009252352.1(1),ID:YP_009252354.1(-1)|neighbour_genes:capsid protein,RepA|
56,Faeces-associated-gemycircularvirus-20_taxid_1843740.gbk,ID:YP_009252354.1 |[Faeces associated gemycircularvirus 20]||Faeces-associated-gemycircularvirus-20_taxid_1843740.gbk|RepA|603|NC_030141(2247):1617-2219:-1 ^GeneID:27815480^ Faeces associated gemycircularvirus 20 isolate 27_Fec79971_chicken, complete sequence.|neighbours:ID:YP_009252353.1(-1),end()|neighbour_genes:replication associat..,end()|
57,Faeces-associated-gemycircularvirus-22_taxid_1843742.gbk,ID:YP_009252367.1 |[Faeces associated gemycircularvirus 22]||Faeces-associated-gemycircularvirus-22_taxid_1843742.gbk|capsid protein|915|NC_030146(2164):116-1030:1 ^GeneID:27815506^ Faeces associated gemycircularvirus 22 isolate 52_Fec78023_cow, complete sequence.|neighbours:start(),ID:YP_009252368.1(-1)|neighbour_genes:start(),replication associat..|
58,Faeces-associated-gemycircularvirus-22_taxid_1843742.gbk,ID:YP_009252368.1 |[Faeces associated gemycircularvirus 22]||Faeces-associated-gemycircularvirus-22_taxid_1843742.gbk|replication associat..|987|NC_030146(2164):1008-2137:-1 ^GeneID:27815504^ |neighbours:ID:YP_009252367.1(1),ID:YP_009252369.1(-1)|neighbour_genes:capsid protein,RepA|
59,Faeces-associated-gemycircularvirus-22_taxid_1843742.gbk,ID:YP_009252369.1 |[Faeces associated gemycircularvirus 22]||Faeces-associated-gemycircularvirus-22_taxid_1843742.gbk|RepA|738|NC_030146(2164):1400-2137:-1 ^GeneID:27815505^ Faeces associated gemycircularvirus 22 isolate 52_Fec78023_cow, complete sequence.|neighbours:ID:YP_009252368.1(-1),end()|neighbour_genes:replication associat..,end()|
60,Faeces-associated-gemycircularvirus-2_taxid_1391031.gbk,ID:YP_009109734.1 |[Faeces associated gemycircularvirus 2]||Faeces-associated-gemycircularvirus-2_taxid_1391031.gbk|capsid protein|930|NC_025738(2175):89-1018:1 ^GeneID:22284182^ Faecal-associated gemycircularvirus 2, complete genome.|neighbours:start(),ID:YP_009109735.1(-1)|neighbour_genes:start(),replication associat..|
61,Faeces-associated-gemycircularvirus-2_taxid_1391031.gbk,ID:YP_009109735.1 |[Faeces associated gemycircularvirus 2]||Faeces-associated-gemycircularvirus-2_taxid_1391031.gbk|replication associat..|1020|NC_025738(2175):993-2155:-1 ^GeneID:22284181^ |neighbours:ID:YP_009109734.1(1),end()|neighbour_genes:capsid protein,end()|
62,Faeces-associated-gemycircularvirus-3_taxid_1391032.gbk,ID:YP_009109732.1 |[Faeces associated gemycircularvirus 3]||Faeces-associated-gemycircularvirus-3_taxid_1391032.gbk|capsid protein|927|NC_025737(2199):91-1017:1 ^GeneID:22284179^ Faecal-associated gemycircularvirus 3, complete genome.|neighbours:start(),ID:YP_009109733.1(-1)|neighbour_genes:start(),replication associat..|
63,Faeces-associated-gemycircularvirus-3_taxid_1391032.gbk,ID:YP_009109733.1 |[Faeces associated gemycircularvirus 3]||Faeces-associated-gemycircularvirus-3_taxid_1391032.gbk|replication associat..|1029|NC_025737(2199):992-2179:-1 ^GeneID:22284178^ |neighbours:ID:YP_009109732.1(1),end()|neighbour_genes:capsid protein,end()|
64,Faeces-associated-gemycircularvirus-4_taxid_1391033.gbk,ID:YP_009109730.1 |[Faeces associated gemycircularvirus 4]||Faeces-associated-gemycircularvirus-4_taxid_1391033.gbk|capsid protein|942|NC_025736(2224):94-1035:1 ^GeneID:22284176^ Faecal-associated gemycircularvirus 4, complete genome.|neighbours:start(),ID:YP_009109731.1(-1)|neighbour_genes:start(),replication associat..|
65,Faeces-associated-gemycircularvirus-4_taxid_1391033.gbk,ID:YP_009109731.1 |[Faeces associated gemycircularvirus 4]||Faeces-associated-gemycircularvirus-4_taxid_1391033.gbk|replication associat..|1017|NC_025736(2224):1010-2206:-1 ^GeneID:22284175^ |neighbours:ID:YP_009109730.1(1),end()|neighbour_genes:capsid protein,end()|
66,Faeces-associated-gemycircularvirus-5_taxid_1391034.gbk,ID:YP_009109728.1 |[Faeces associated gemycircularvirus 5]||Faeces-associated-gemycircularvirus-5_taxid_1391034.gbk|capsid protein|933|NC_025735(2187):88-1020:1 ^GeneID:22284173^ Faecal-associated gemycircularvirus 5, complete genome.|neighbours:start(),ID:YP_009109729.1(-1)|neighbour_genes:start(),replication associat..|
67,Faeces-associated-gemycircularvirus-5_taxid_1391034.gbk,ID:YP_009109729.1 |[Faeces associated gemycircularvirus 5]||Faeces-associated-gemycircularvirus-5_taxid_1391034.gbk|replication associat..|1008|NC_025735(2187):995-2162:-1 ^GeneID:22284172^ |neighbours:ID:YP_009109728.1(1),end()|neighbour_genes:capsid protein,end()|
68,Gemycircularvirus-HV-GcV1_taxid_1862824.gbk,ID:YP_009259548.1 |[Gemycircularvirus HV-GcV1]||Gemycircularvirus-HV-GcV1_taxid_1862824.gbk|hyp|123|NC_030447(2264):236-358:1 ^GeneID:30317896^ Gemycircularvirus HV-GcV1, complete genome.|neighbours:start(),ID:YP_009259549.1(1)|neighbour_genes:start(),cap|
69,Gemycircularvirus-HV-GcV1_taxid_1862824.gbk,ID:YP_009259549.1 |[Gemycircularvirus HV-GcV1]||Gemycircularvirus-HV-GcV1_taxid_1862824.gbk|cap|780|NC_030447(2264):355-1134:1 ^GeneID:30317893^ Gemycircularvirus HV-GcV1, complete genome.|neighbours:ID:YP_009259548.1(1),ID:YP_009259550.1(-1)|neighbour_genes:hyp,rep2|
70,Gemycircularvirus-HV-GcV1_taxid_1862824.gbk,ID:YP_009259550.1 |[Gemycircularvirus HV-GcV1]||Gemycircularvirus-HV-GcV1_taxid_1862824.gbk|rep2|327|NC_030447(2264):1136-1462:-1 ^GeneID:30317894^ Gemycircularvirus HV-GcV1, complete genome.|neighbours:ID:YP_009259549.1(1),ID:YP_009259551.1(-1)|neighbour_genes:cap,rep1|
