"","cluster_name","size","taxa","Pfam_IDs","aa_file","na_file","taxids","Percentage_prevalence"
"32","32_hypothetical_protein",2,2,"","32_hypothetical_protein.faa","32_hypothetical_protein.fna","1150992_384360",16.6666666666667
"33","33_hypothetical_protein",2,2,"","33_hypothetical_protein.faa","33_hypothetical_protein.fna","1150992_384360",16.6666666666667
"34","34_hypothetical_protein",2,2,"","34_hypothetical_protein.faa","34_hypothetical_protein.fna","1150992_384360",16.6666666666667
"35","35_hypothetical_protein",2,2,"PF10734_","35_hypothetical_protein.faa","35_hypothetical_protein.fna","1150992_384360",16.6666666666667
"36","79_hypothetical_protein",7,7,"PF05707_","79_hypothetical_protein.faa","79_hypothetical_protein.fna","1150992_384360_247080_2011087_1346893_1852597_10862",58.3333333333333
"37","37_hypothetical_protein",2,2,"PF02178_","37_hypothetical_protein.faa","37_hypothetical_protein.fna","1150992_384360",16.6666666666667
"38","38_hypothetical_protein",2,2,"PF01724_","38_hypothetical_protein.faa","38_hypothetical_protein.fna","1150992_384360",16.6666666666667
"39","39_hypothetical_protein",1,1,"PF07022_","39_hypothetical_protein.faa","39_hypothetical_protein.fna","1150992",8.33333333333333
"40","40_hypothetical_protein",1,1,"","40_hypothetical_protein.faa","40_hypothetical_protein.fna","384360",8.33333333333333
"41","63_hypothetical_protein",1,1,"","63_hypothetical_protein.faa","63_hypothetical_protein.fna","1852598",8.33333333333333
"42","64_putative_resolvase",1,1,"PF00239_","64_putative_resolvase.faa","64_putative_resolvase.fna","1852598",8.33333333333333
"43","77_hypothetical_protein",4,4,"","77_hypothetical_protein.faa","77_hypothetical_protein.fna","247080_2011087_1346893_1852597",33.3333333333333
"44","69_ORF4",1,1,"PF05356_","69_ORF4.faa","69_ORF4.fna","247080",8.33333333333333
"45","70_ORF5",1,1,"","70_ORF5.faa","70_ORF5.fna","247080",8.33333333333333
"46","71_ORF6",1,1,"PF10734_","71_ORF6.faa","71_ORF6.fna","247080",8.33333333333333
"47","73_ORF8",1,1,"PF02178_","73_ORF8.faa","73_ORF8.fna","247080",8.33333333333333
"48","76_hypothetical_protein",5,5,"PF02303_","76_hypothetical_protein.faa","76_hypothetical_protein.fna","2011087_1346893_334856_1852597_10862",41.6666666666667
"49","78_hypothetical_protein",3,3,"","78_hypothetical_protein.faa","78_hypothetical_protein.fna","2011087_1346893_1852597",25
"50","80_hypothetical_protein",4,4,"PF12375_","80_hypothetical_protein.faa","80_hypothetical_protein.fna","2011087_1346893_1343494_334856",33.3333333333333
"51","81_hypothetical_protein",6,6,"PF12472_","81_hypothetical_protein.faa","81_hypothetical_protein.fna","2011087_1346893_1343494_334856_1852597_10862",50
"52","86_hypothetical_protein",2,2,"PF10734_","86_hypothetical_protein.faa","86_hypothetical_protein.fna","1346893_1852597",16.6666666666667
"53","88_trbP-related",3,3,"PF05857_","88_trbP-related.faa","88_trbP-related.fna","1346893_1852597_10862",25
"54","91_hypothetical_protein",1,1,"","91_hypothetical_protein.faa","91_hypothetical_protein.fna","1346893",8.33333333333333
"55","94_hypothetical_protein",1,1,"","94_hypothetical_protein.faa","94_hypothetical_protein.fna","1343494",8.33333333333333
"56","96_hypothetical_protein",1,1,"","96_hypothetical_protein.faa","96_hypothetical_protein.fna","1343494",8.33333333333333
"57","97_hypothetical_protein",1,1,"","97_hypothetical_protein.faa","97_hypothetical_protein.fna","1343494",8.33333333333333
"58","98_hypothetical_protein",1,1,"","98_hypothetical_protein.faa","98_hypothetical_protein.fna","1343494",8.33333333333333
"59","99_hypothetical_protein",2,2,"","99_hypothetical_protein.faa","99_hypothetical_protein.fna","1343494_334856",16.6666666666667
"60","107_hypothetical_protein",1,1,"","107_hypothetical_protein.faa","107_hypothetical_protein.fna","334856",8.33333333333333
"61","109_replication_initiati..",2,2,"PF11726_","109_replication_initiati...faa","109_replication_initiati...fna","1852597_10862",16.6666666666667
"62","112_major_coat_protein",1,1,"PF05356_","112_major_coat_protein.faa","112_major_coat_protein.fna","1852597",8.33333333333333
"63","117_hypothetical_protein",2,2,"","117_hypothetical_protein.faa","117_hypothetical_protein.fna","1852597_10862",16.6666666666667
"64","119_hypothetical_protein",1,1,"","119_hypothetical_protein.faa","119_hypothetical_protein.fna","1852597",8.33333333333333
"65","120_hypothetical_protein",1,1,"","120_hypothetical_protein.faa","120_hypothetical_protein.fna","1852597",8.33333333333333
"66","122_B_coat_protein",1,1,"","122_B_coat_protein.faa","122_B_coat_protein.fna","10862",8.33333333333333
"67","123_A_coat_protein",1,1,"","123_A_coat_protein.faa","123_A_coat_protein.fna","10862",8.33333333333333
"68","126_hypothetical_protein",1,1,"PF13511_","126_hypothetical_protein.faa","126_hypothetical_protein.fna","10862",8.33333333333333
