QueryID,SubjectID,Perc.Ident,Alignment.Length,Mismatches,Gap.Openings,Q.start,Q.end,S.start,S.end,E,Bits
ID:YP_009252315.1,ID:YP_009408602.1,36.111,36,21,1,27,62,275,308,0.33,23.5
ID:YP_009252315.1,ID:YP_009118273.1,23.411,299,189,11,7,269,16,310,3.48e-14,63.5
ID:YP_009252315.1,ID:YP_009118273.1,36.111,36,21,1,27,62,287,320,0.29,23.5
ID:YP_009252315.1,ID:YP_009252309.1,30.909,165,107,5,7,166,11,173,4.14e-14,63.5
ID:YP_009252315.1,ID:YP_009252309.1,26.316,38,26,1,231,268,278,313,0.03,26.6
ID:YP_009252315.1,ID:YP_009508855.1,25.949,316,172,17,3,271,5,305,8.81e-13,59.3
ID:YP_009252315.1,ID:YP_009118275.1,21.034,290,163,12,10,266,21,277,2.51e-6,39.3
ID:YP_009252315.1,ID:YP_009508840.1,29.592,98,62,3,3,94,2,98,1.36e-5,37
ID:YP_009252315.1,ID:YP_007974227.1,27.723,101,69,3,4,102,3,101,1.45e-5,37
ID:YP_009252315.1,ID:YP_009508851.1,27.551,98,67,2,10,104,9,105,5.1e-5,35.4
ID:YP_009252315.1,ID:YP_009508843.1,26.531,98,65,3,3,94,2,98,3.85e-4,32.7
ID:YP_009252315.1,ID:YP_009508838.1,30.38,79,52,2,11,87,10,87,0.001,31.2
ID:YP_009252315.1,ID:YP_009116878.1,25.843,89,63,2,1,87,1,88,0.001,31.2
ID:YP_009252315.1,ID:YP_007974229.1,23.784,185,103,8,4,186,3,151,0.001,31.2
ID:YP_009252315.1,ID:YP_009337833.1,27.5,80,55,2,10,87,9,87,0.001,31.2
ID:YP_009252315.1,ID:YP_009551944.1,25.275,91,64,3,10,97,25,114,0.002,30.4
ID:YP_009252315.1,ID:YP_009508841.1,25.843,89,63,2,1,87,1,88,0.002,30
ID:YP_009252315.1,ID:YP_009508845.1,20.492,244,137,8,53,266,52,268,0.06,25.8
ID:YP_009252305.1,ID:YP_009252305.1,100,348,0,0,1,348,1,348,0,714
ID:YP_009252305.1,ID:YP_009551393.1,39.045,356,178,10,4,348,3,330,1.53e-81,244
ID:YP_009252305.1,ID:YP_009252317.1,36.212,359,192,9,1,347,1,334,3.34e-80,240
ID:YP_009252305.1,ID:YP_009508836.1,40.056,357,169,10,1,348,23,343,4.13e-79,238
ID:YP_009252305.1,ID:YP_009054990.1,39.763,337,163,8,1,316,1,318,7.24e-74,224
ID:YP_009252305.1,ID:YP_009118277.1,37.433,374,191,11,4,347,3,363,3.02e-73,223
ID:YP_009252305.1,ID:YP_009508833.1,36.494,348,195,6,1,340,23,352,8.3e-73,223
ID:YP_009252305.1,ID:YP_009508849.1,38.462,351,181,9,3,341,6,333,1.01e-71,219
ID:YP_009252305.1,ID:YP_009054992.1,39.13,368,179,13,1,347,25,368,1.16e-70,217
ID:YP_009252305.1,ID:YP_009508856.1,37.19,363,202,11,4,347,3,358,9.69e-70,214
ID:YP_009252305.1,ID:YP_009022026.1,37.333,375,175,12,1,347,1,343,1.77e-69,213
ID:YP_009252305.1,ID:YP_006331068.1,36.752,351,193,10,4,347,3,331,5.1e-69,211
ID:YP_009252305.1,ID:YP_009252319.1,39.155,355,173,12,3,341,6,333,1.65e-68,211
ID:YP_009252305.1,ID:YP_009508864.1,34.726,383,194,7,4,348,3,367,2.6e-68,211
ID:YP_009252305.1,ID:YP_009252311.1,35.616,365,195,7,4,347,7,352,2.9e-67,207
ID:YP_009252305.1,ID:YP_009508866.1,36.785,367,170,9,1,346,1,326,1.49e-64,200
ID:YP_009252305.1,ID:YP_009508828.1,35.912,362,186,11,1,346,16,347,7.77e-61,191
ID:YP_009252305.1,ID:YP_009252315.1,35.429,350,189,10,1,346,1,317,7.63e-56,177
ID:YP_009252305.1,ID:YP_009252307.1,34.278,353,184,12,1,340,1,318,8.55e-54,172
ID:YP_009252305.1,ID:YP_009252323.1,34.626,361,193,13,1,340,1,339,2.4e-52,169
ID:YP_009252305.1,ID:YP_009252313.1,33.424,368,195,13,1,347,6,344,2.8e-46,152
ID:YP_009252305.1,ID:YP_009054986.1,27.378,347,189,11,3,297,7,342,4.07e-33,118
ID:YP_009252305.1,ID:YP_009551449.1,28.28,343,184,12,5,302,9,334,1.46e-32,119
ID:YP_009252305.1,ID:YP_009508853.1,30.159,315,174,9,3,289,23,319,1.51e-31,114
ID:YP_009252305.1,ID:YP_009030024.1,28.947,304,179,11,7,289,11,298,4.16e-29,107
ID:YP_009252305.1,ID:YP_009508855.1,30.068,296,191,7,5,289,9,299,4.39e-29,107
ID:YP_009252305.1,ID:YP_009252309.1,36.207,174,97,3,7,173,11,177,6.08e-29,106
ID:YP_009252305.1,ID:YP_009252321.1,29.276,304,178,12,7,289,11,298,1.25e-28,105
ID:YP_009252305.1,ID:YP_009408602.1,28.383,303,178,8,7,289,11,294,7.02e-28,103
ID:YP_009252305.1,ID:YP_009508861.1,31.771,192,121,4,7,188,29,220,2.06e-27,103
ID:YP_009252305.1,ID:YP_009508861.1,31.818,44,28,1,259,300,360,403,4.31e-4,32.7
ID:YP_009252305.1,ID:YP_009508829.1,26.163,344,182,12,7,289,11,343,1.55e-26,100
ID:YP_009252305.1,ID:YP_009118273.1,26.667,300,194,8,7,289,16,306,2.49e-26,99.4
ID:YP_009252305.1,ID:YP_009118271.1,27.019,322,195,6,5,291,47,363,9.34e-26,98.6
ID:YP_009252305.1,ID:YP_009054984.1,26.801,347,185,12,3,305,7,328,7.03e-25,95.5
ID:YP_009252305.1,ID:YP_009252325.1,24.847,326,186,11,8,297,12,314,9.44e-22,86.3
ID:YP_009252305.1,ID:YP_009508845.1,26.384,307,176,11,11,303,10,280,3.03e-19,78.6
ID:YP_009252305.1,ID:YP_009163760.1,31.285,179,110,5,1,172,1,173,1.63e-17,74.3
ID:YP_009252305.1,ID:YP_009163760.1,30.303,33,23,0,257,289,289,321,0.98,21.9
ID:YP_009252305.1,ID:YP_009054988.1,25.253,297,164,9,38,291,29,310,1.01e-14,65.5
ID:YP_009252305.1,ID:YP_009116878.1,24.068,295,167,10,11,295,11,258,1.43e-13,62
ID:YP_009252305.1,ID:YP_009508840.1,23.411,299,172,8,11,295,14,269,2.29e-13,61.2
ID:YP_009252305.1,ID:YP_009337833.1,22.819,298,167,10,11,295,10,257,6.54e-13,59.7
ID:YP_009252305.1,ID:YP_009508843.1,22.549,306,166,10,11,295,14,269,9.79e-13,59.3
ID:YP_009252305.1,ID:YP_009508841.1,23.729,295,168,11,11,295,11,258,1.07e-12,59.3
ID:YP_009252305.1,ID:YP_009508838.1,24.127,315,160,13,6,299,1,257,1.5e-10,52.4
ID:YP_009252305.1,ID:YP_009118275.1,21.053,304,180,9,10,295,21,282,1.16e-9,50.1
ID:YP_009252305.1,ID:YP_009551944.1,23.208,293,177,9,11,293,26,280,1.63e-9,49.7
ID:YP_009252305.1,ID:YP_007974229.1,23.656,186,102,4,4,187,3,150,5.58e-9,47.8
ID:YP_009252305.1,ID:YP_007974227.1,20.833,312,175,10,4,295,3,262,5.48e-8,44.7
ID:YP_009252305.1,ID:YP_009508851.1,20.946,296,173,10,10,289,9,259,1.32e-6,40.4
ID:YP_009252313.1,ID:YP_009252313.1,100,344,0,0,1,344,1,344,0,714
ID:YP_009252313.1,ID:YP_009252323.1,42.776,353,184,5,6,344,1,349,1.88e-91,270
ID:YP_009252313.1,ID:YP_009508828.1,44.315,343,177,7,6,344,16,348,1.56e-90,267
ID:YP_009252313.1,ID:YP_009252307.1,40.469,341,187,8,6,343,1,328,5.09e-72,219
ID:YP_009252313.1,ID:YP_009022026.1,35.278,360,195,11,6,344,1,343,3.41e-63,197
ID:YP_009252313.1,ID:YP_009054992.1,34.444,360,199,9,6,344,25,368,1.8e-61,193
ID:YP_009252313.1,ID:YP_009118277.1,36.559,372,189,15,9,344,3,363,1.57e-58,185
ID:YP_009252313.1,ID:YP_009054990.1,35.635,362,192,11,6,344,1,344,6.07e-58,183
ID:YP_009252313.1,ID:YP_009508864.1,35.276,326,174,8,9,302,3,323,9.62e-52,167
ID:YP_009252313.1,ID:YP_009508866.1,33.237,346,205,10,6,344,1,327,1.86e-48,158
ID:YP_009252313.1,ID:YP_009252315.1,34.551,356,176,13,6,343,1,317,1.47e-47,155
ID:YP_009252313.1,ID:YP_009252305.1,33.424,368,195,13,6,344,1,347,2.76e-46,152
ID:YP_009252313.1,ID:YP_006331068.1,31.728,353,204,10,7,344,1,331,1.23e-44,148
ID:YP_009252313.1,ID:YP_009508856.1,30.623,369,210,12,9,344,3,358,7.56e-44,146
ID:YP_009252313.1,ID:YP_009508849.1,31.476,359,188,10,7,333,5,337,1.5e-41,140
ID:YP_009252313.1,ID:YP_009551393.1,30.46,348,209,11,9,344,3,329,4.31e-41,139
ID:YP_009252313.1,ID:YP_009508836.1,33.051,354,186,15,6,343,23,341,1.69e-39,134
ID:YP_009252313.1,ID:YP_009508833.1,31.613,310,179,11,2,295,19,311,1.28e-37,130
ID:YP_009252313.1,ID:YP_009252319.1,33.546,313,151,15,7,292,5,287,3.06e-37,129
ID:YP_009252313.1,ID:YP_009252311.1,31.818,308,162,9,7,292,5,286,1.14e-34,122
ID:YP_009252313.1,ID:YP_009252317.1,28.49,351,222,11,6,344,1,334,1.57e-33,118
ID:YP_009252313.1,ID:YP_009508853.1,29.316,307,190,10,3,287,18,319,2.03e-26,99.8
ID:YP_009252313.1,ID:YP_009252325.1,27.217,327,186,12,3,293,2,312,3.33e-26,99
ID:YP_009252313.1,ID:YP_009551449.1,25.857,321,187,11,9,287,8,319,2.88e-25,97.8
ID:YP_009252313.1,ID:YP_009508861.1,24.147,381,195,13,1,291,18,394,2.35e-22,88.6
ID:YP_009252313.1,ID:YP_009508855.1,27.303,304,196,11,3,287,2,299,1.29e-21,85.9
ID:YP_009252313.1,ID:YP_009054986.1,24.566,346,203,13,3,296,2,341,2.63e-20,82
ID:YP_009252313.1,ID:YP_009252321.1,25.08,311,193,9,3,287,2,298,2.46e-19,79.3
ID:YP_009252313.1,ID:YP_009252309.1,28.655,171,116,3,3,168,2,171,2.9e-19,79
ID:YP_009252313.1,ID:YP_009252309.1,36.585,41,26,0,251,291,274,314,5.96e-5,35.4
ID:YP_009252313.1,ID:YP_009118271.1,25.826,333,176,13,9,287,46,361,4.64e-18,75.9
ID:YP_009252313.1,ID:YP_009118271.1,25,52,27,2,275,322,202,245,7.6,19.2
ID:YP_009252313.1,ID:YP_009030024.1,31.609,174,100,6,3,167,2,165,1.31e-17,73.9
ID:YP_009252313.1,ID:YP_009408602.1,24.281,313,193,10,3,289,2,296,1.52e-16,70.9
ID:YP_009252313.1,ID:YP_009508829.1,28.488,172,115,4,5,169,4,174,2.08e-16,70.9
ID:YP_009252313.1,ID:YP_009508829.1,29.825,57,40,0,257,313,313,369,3.03e-4,33.1
ID:YP_009252313.1,ID:YP_009118273.1,26.537,309,198,12,3,289,7,308,5e-16,69.3
ID:YP_009252313.1,ID:YP_009054984.1,29.24,171,100,5,3,167,2,157,1.67e-14,65.1
ID:YP_009252313.1,ID:YP_009054984.1,29.268,82,56,2,257,336,282,363,2.62e-4,33.5
ID:YP_009252313.1,ID:YP_009163760.1,37.5,96,59,1,6,100,1,96,2.04e-14,64.7
ID:YP_009252313.1,ID:YP_009163760.1,22.449,49,35,1,251,299,288,333,0.003,30
ID:YP_009252313.1,ID:YP_009508843.1,25.776,322,184,16,6,308,4,289,6.89e-11,53.5
ID:YP_009252313.1,ID:YP_009508845.1,24.113,141,85,2,11,150,5,124,1.62e-10,52.4
ID:YP_009252313.1,ID:YP_007974229.1,24.038,312,183,13,7,310,1,266,7.49e-10,50.4
ID:YP_009252313.1,ID:YP_009116878.1,30.233,86,58,2,16,100,11,95,4.03e-9,48.1
ID:YP_009252313.1,ID:YP_009118275.1,21.886,297,167,10,15,287,21,276,5.8e-9,47.8
ID:YP_009252313.1,ID:YP_009508841.1,30.233,86,58,2,16,100,11,95,9.82e-9,47
ID:YP_009252313.1,ID:YP_009551944.1,29.73,111,73,3,5,114,15,121,1.02e-8,47
ID:YP_009252313.1,ID:YP_009337833.1,31.395,86,57,2,16,100,10,94,1.47e-8,46.6
ID:YP_009252313.1,ID:YP_009508840.1,30.526,95,64,2,7,100,5,98,3.83e-8,45.1
ID:YP_009252313.1,ID:YP_009508838.1,30.526,95,60,3,11,100,1,94,8.99e-8,43.9
ID:YP_009252313.1,ID:YP_007974227.1,22.635,296,174,11,7,287,1,256,1.27e-7,43.5
ID:YP_009252313.1,ID:YP_009054988.1,26.772,127,82,4,43,168,29,145,4.34e-7,42
ID:YP_009252313.1,ID:YP_009508851.1,21.753,308,167,13,11,292,5,264,7.35e-6,38.1
ID:YP_009252323.1,ID:YP_009252323.1,100,351,0,0,1,351,1,351,0,717
ID:YP_009252323.1,ID:YP_009508828.1,50.997,351,154,3,1,350,16,349,1.05e-116,334
ID:YP_009252323.1,ID:YP_009252313.1,42.776,353,184,5,1,349,6,344,1.92e-91,270
ID:YP_009252323.1,ID:YP_009022026.1,38.965,367,184,10,1,350,1,344,8.97e-75,227
ID:YP_009252323.1,ID:YP_009252307.1,42.09,354,173,13,1,348,1,328,1.94e-74,225
ID:YP_009252323.1,ID:YP_009508866.1,38.692,367,169,6,1,350,1,328,3.03e-73,222
ID:YP_009252323.1,ID:YP_009054990.1,41.257,366,178,11,1,350,1,345,5.29e-73,222
ID:YP_009252323.1,ID:YP_009054992.1,39.402,368,182,9,1,350,25,369,9.7e-73,222
ID:YP_009252323.1,ID:YP_009118277.1,38.587,368,199,9,4,350,3,364,6.4e-70,215
ID:YP_009252323.1,ID:YP_006331068.1,38.028,355,187,10,4,350,3,332,2.01e-67,207
ID:YP_009252323.1,ID:YP_009508836.1,38.81,353,177,10,1,348,23,341,1.29e-66,206
ID:YP_009252323.1,ID:YP_009551393.1,38.504,361,178,10,4,351,3,332,9.23e-65,201
ID:YP_009252323.1,ID:YP_009508856.1,35.433,381,188,11,4,350,3,359,2.52e-60,190
ID:YP_009252323.1,ID:YP_009252305.1,34.626,361,193,13,1,339,1,340,2.42e-52,169
ID:YP_009252323.1,ID:YP_009508864.1,33.245,376,209,10,4,349,3,366,9.43e-52,168
ID:YP_009252323.1,ID:YP_009252319.1,35,300,167,8,2,295,5,282,1.02e-48,159
ID:YP_009252323.1,ID:YP_009252315.1,32.295,353,198,8,1,348,1,317,2.15e-47,155
ID:YP_009252323.1,ID:YP_009508833.1,31.989,372,209,12,1,349,23,373,2.93e-47,156
ID:YP_009252323.1,ID:YP_009508849.1,31.818,374,193,12,2,349,5,342,4e-47,155
ID:YP_009252323.1,ID:YP_009252311.1,34.967,306,158,10,2,295,5,281,3.3e-46,153
ID:YP_009252323.1,ID:YP_009252317.1,32.378,349,201,12,1,342,1,321,7.31e-45,149
ID:YP_009252323.1,ID:YP_009252325.1,26.087,368,214,13,5,338,9,352,4.75e-28,104
ID:YP_009252323.1,ID:YP_009508855.1,26.203,374,218,13,2,349,6,347,8.95e-24,92
ID:YP_009252323.1,ID:YP_009551449.1,27.554,323,198,12,8,302,12,326,1.53e-23,92.8
ID:YP_009252323.1,ID:YP_009118271.1,26.377,345,176,10,4,297,46,363,1.04e-22,89.7
ID:YP_009252323.1,ID:YP_009054986.1,25.862,348,203,11,1,304,5,341,1.74e-22,88.6
ID:YP_009252323.1,ID:YP_009252309.1,24.85,334,218,10,1,312,5,327,2.61e-21,85.1
ID:YP_009252323.1,ID:YP_009508829.1,25,372,206,16,1,315,5,360,7.63e-18,75.1
ID:YP_009252323.1,ID:YP_009508853.1,26.875,320,192,14,2,298,22,322,2.16e-17,73.6
ID:YP_009252323.1,ID:YP_009163760.1,32.716,162,99,6,1,154,1,160,3.37e-15,67
ID:YP_009252323.1,ID:YP_009163760.1,22,50,36,1,259,308,288,334,0.002,30.8
ID:YP_009252323.1,ID:YP_009163760.1,53.333,15,7,0,246,260,358,372,6.9,19.2
ID:YP_009252323.1,ID:YP_009508861.1,27.933,179,115,6,4,169,26,203,5.6e-14,63.5
ID:YP_009252323.1,ID:YP_009508861.1,25,92,68,1,225,315,320,411,2.23e-6,40
ID:YP_009252323.1,ID:YP_009252321.1,21.975,314,208,11,2,297,6,300,5.39e-13,60.5
ID:YP_009252323.1,ID:YP_009030024.1,23.052,308,212,13,2,297,6,300,8.97e-13,59.7
ID:YP_009252323.1,ID:YP_009054984.1,23.006,326,204,13,2,297,6,314,9.68e-13,59.7
ID:YP_009252323.1,ID:YP_009054988.1,25.49,306,162,18,38,299,29,312,9.03e-12,56.6
ID:YP_009252323.1,ID:YP_009118273.1,23.81,357,246,13,8,350,17,361,1.7e-11,55.8
ID:YP_009252323.1,ID:YP_009508845.1,23.548,310,183,14,11,309,10,276,5.62e-9,47.8
ID:YP_009252323.1,ID:YP_009408602.1,29.213,89,61,1,8,94,12,100,6.07e-9,47.8
ID:YP_009252323.1,ID:YP_009408602.1,23.404,94,63,4,263,350,261,351,0.001,31.6
ID:YP_009252323.1,ID:YP_009508851.1,27.66,94,63,3,10,99,9,101,2.06e-8,46.2
ID:YP_009252323.1,ID:YP_009508851.1,30.909,55,27,2,273,325,237,282,0.011,28.1
ID:YP_009252323.1,ID:YP_009508840.1,23.548,310,178,15,2,297,1,265,3.29e-8,45.4
ID:YP_009252323.1,ID:YP_007974227.1,24.299,321,151,15,4,297,3,258,1.09e-7,43.9
ID:YP_009252323.1,ID:YP_007974229.1,23.052,308,161,15,4,297,3,248,1.82e-7,43.1
ID:YP_009252323.1,ID:YP_009118275.1,22.989,87,64,2,10,94,21,106,4.41e-6,38.9
ID:YP_009252323.1,ID:YP_009116878.1,22.917,96,71,2,1,94,1,95,4.49e-6,38.9
ID:YP_009252323.1,ID:YP_009508838.1,25.581,86,61,2,11,94,10,94,1.07e-5,37.7
ID:YP_009252323.1,ID:YP_009508838.1,44,25,14,0,273,297,225,249,0.018,27.3
ID:YP_009252323.1,ID:YP_009551944.1,29.126,103,61,5,11,104,26,125,1.14e-5,37.7
ID:YP_009252323.1,ID:YP_009508841.1,22.917,96,71,2,1,94,1,95,1.27e-5,37.4
ID:YP_009252323.1,ID:YP_009337833.1,26.087,92,63,3,7,94,4,94,1.59e-5,37
ID:YP_009252323.1,ID:YP_009508843.1,26.882,93,64,3,11,101,14,104,2.96e-5,36.2
ID:YP_009252323.1,ID:YP_009508843.1,35.294,34,22,0,262,295,230,263,0.009,28.5
ID:YP_009252317.1,ID:YP_009252317.1,100,335,0,0,1,335,1,335,0,697
ID:YP_009252317.1,ID:YP_009508833.1,41.972,355,183,4,1,335,23,374,1.7e-100,293
ID:YP_009252317.1,ID:YP_009508836.1,41.768,328,169,9,1,321,23,335,2.22e-82,246
