QueryID,SubjectID,Perc.Ident,Alignment.Length,Mismatches,Gap.Openings,Q.start,Q.end,S.start,S.end,E,Bits
ID:YP_003104737.1,ID:NP_619567.1,93.007,286,20,0,1,286,1,286,0,568
ID:YP_003104737.1,ID:YP_008997797.1,91.958,286,23,0,1,286,1,286,0,564
ID:YP_003104737.1,ID:YP_009508219.1,90.909,286,26,0,1,286,1,286,0,563
ID:YP_003104737.1,ID:YP_008997794.1,86.364,286,39,0,1,286,1,286,0,531
ID:YP_003104737.1,ID:NP_620694.1,83.217,286,48,0,1,286,1,286,0,522
ID:YP_003104737.1,ID:YP_009553298.1,87.413,286,36,0,1,286,1,286,0,515
ID:YP_003104737.1,ID:YP_008992018.1,87.324,284,36,0,1,284,1,284,0,514
ID:YP_003104737.1,ID:YP_001661660.1,57.394,284,121,0,1,284,1,284,1.83e-125,350
ID:YP_003104737.1,ID:YP_009508038.1,54.93,284,128,0,1,284,1,284,2.76e-123,344
ID:YP_003104737.1,ID:NP_604483.1,54.225,284,130,0,1,284,1,284,5.2e-123,343
ID:NP_619567.1,ID:NP_619567.1,100,286,0,0,1,286,1,286,0,599
ID:NP_619567.1,ID:NP_619769.1,96.503,286,10,0,1,286,1,286,0,579
ID:NP_619567.1,ID:YP_003104737.1,93.007,286,20,0,1,286,1,286,0,568
ID:NP_619567.1,ID:YP_009508219.1,90.909,286,26,0,1,286,1,286,0,558
ID:NP_619567.1,ID:YP_008997797.1,91.259,286,25,0,1,286,1,286,0,555
ID:NP_619567.1,ID:YP_008997794.1,85.664,286,41,0,1,286,1,286,0,524
ID:NP_619567.1,ID:NP_620694.1,83.217,286,48,0,1,286,1,286,0,519
ID:NP_619567.1,ID:YP_008992018.1,86.62,284,38,0,1,284,1,284,0,507
ID:NP_619567.1,ID:YP_009553298.1,85.664,286,41,0,1,286,1,286,0,503
ID:NP_619567.1,ID:YP_009508038.1,55.282,284,127,0,1,284,1,284,7.8e-123,343
ID:NP_619567.1,ID:YP_001661660.1,56.69,284,123,0,1,284,1,284,1.93e-122,342
ID:NP_619567.1,ID:NP_604483.1,54.225,284,130,0,1,284,1,284,2.39e-121,339
ID:YP_009508219.1,ID:YP_009508219.1,100,286,0,0,1,286,1,286,0,600
ID:YP_009508219.1,ID:YP_003104737.1,90.909,286,26,0,1,286,1,286,0,563
ID:YP_009508219.1,ID:NP_619769.1,91.958,286,23,0,1,286,1,286,0,561
ID:YP_009508219.1,ID:NP_619567.1,90.909,286,26,0,1,286,1,286,0,558
ID:YP_009508219.1,ID:YP_008997797.1,89.86,286,29,0,1,286,1,286,0,554
ID:YP_009508219.1,ID:YP_008997794.1,83.566,286,47,0,1,286,1,286,0,521
ID:YP_009508219.1,ID:NP_620694.1,82.168,286,51,0,1,286,1,286,0,520
ID:YP_009508219.1,ID:YP_009553298.1,84.965,286,43,0,1,286,1,286,0,506
ID:YP_009508219.1,ID:YP_008992018.1,84.859,284,43,0,1,284,1,284,0,503
ID:YP_009508219.1,ID:YP_001661660.1,56.69,284,123,0,1,284,1,284,4.65e-124,346
ID:YP_009508219.1,ID:NP_604483.1,53.521,284,132,0,1,284,1,284,4.26e-121,338
ID:YP_009508219.1,ID:YP_009508038.1,54.225,284,130,0,1,284,1,284,4.6e-121,338
ID:NP_619769.1,ID:NP_619769.1,100,286,0,0,1,286,1,286,0,598
ID:NP_619769.1,ID:NP_619567.1,96.503,286,10,0,1,286,1,286,0,579
ID:NP_619769.1,ID:YP_003104737.1,93.706,286,18,0,1,286,1,286,0,570
ID:NP_619769.1,ID:YP_009508219.1,91.958,286,23,0,1,286,1,286,0,561
ID:NP_619769.1,ID:YP_008997797.1,91.608,286,24,0,1,286,1,286,0,557
ID:NP_619769.1,ID:YP_008997794.1,86.014,286,40,0,1,286,1,286,0,526
ID:NP_619769.1,ID:NP_620694.1,83.217,286,48,0,1,286,1,286,0,518
ID:NP_619769.1,ID:YP_008992018.1,87.324,284,36,0,1,284,1,284,0,510
ID:NP_619769.1,ID:YP_009553298.1,87.063,286,37,0,1,286,1,286,0,509
ID:NP_619769.1,ID:YP_001661660.1,57.394,284,121,0,1,284,1,284,5.72e-124,346
ID:NP_619769.1,ID:YP_009508038.1,55.282,284,127,0,1,284,1,284,2.68e-122,342
ID:NP_619769.1,ID:NP_604483.1,54.225,284,130,0,1,284,1,284,3.82e-121,338
ID:YP_008992018.1,ID:YP_008992018.1,100,286,0,0,1,286,1,286,0,598
ID:YP_008992018.1,ID:YP_008997794.1,94.755,286,15,0,1,286,1,286,0,572
ID:YP_008992018.1,ID:YP_003104737.1,87.324,284,36,0,1,284,1,284,0,533
ID:YP_008992018.1,ID:NP_619769.1,87.324,284,36,0,1,284,1,284,0,532
ID:YP_008992018.1,ID:NP_619567.1,86.62,284,38,0,1,284,1,284,0,528
ID:YP_008992018.1,ID:YP_009508219.1,84.859,284,43,0,1,284,1,284,0,525
ID:YP_008992018.1,ID:YP_008997797.1,84.859,284,43,0,1,284,1,284,0,523
ID:YP_008992018.1,ID:NP_620694.1,82.746,284,49,0,1,284,1,284,0,512
ID:YP_008992018.1,ID:YP_009553298.1,87.676,284,35,0,1,284,1,284,0,511
ID:YP_008992018.1,ID:YP_001661660.1,57.692,286,121,0,1,286,1,286,6.53e-126,351
ID:YP_008992018.1,ID:NP_604483.1,54.895,286,129,0,1,286,1,286,3.76e-125,349
ID:YP_008992018.1,ID:YP_009508038.1,55.282,284,127,0,1,284,1,284,1.95e-123,344
ID:YP_008997794.1,ID:YP_008997794.1,100,286,0,0,1,286,1,286,0,600
ID:YP_008997794.1,ID:YP_008992018.1,94.755,286,15,0,1,286,1,286,0,550
ID:YP_008997794.1,ID:YP_003104737.1,86.364,286,39,0,1,286,1,286,0,531
ID:YP_008997794.1,ID:NP_620694.1,83.566,286,47,0,1,286,1,286,0,527
ID:YP_008997794.1,ID:NP_619769.1,86.014,286,40,0,1,286,1,286,0,526
ID:YP_008997794.1,ID:NP_619567.1,85.664,286,41,0,1,286,1,286,0,524
ID:YP_008997794.1,ID:YP_008997797.1,84.266,286,45,0,1,286,1,286,0,521
ID:YP_008997794.1,ID:YP_009508219.1,83.566,286,47,0,1,286,1,286,0,521
ID:YP_008997794.1,ID:YP_009553298.1,88.028,284,34,0,1,284,1,284,0,514
ID:YP_008997794.1,ID:YP_001661660.1,56.993,286,123,0,1,286,1,286,1.07e-122,342
ID:YP_008997794.1,ID:YP_009508038.1,54.577,284,129,0,1,284,1,284,4.18e-120,336
ID:YP_008997794.1,ID:NP_604483.1,53.147,286,134,0,1,286,1,286,6.62e-120,335
ID:NP_620694.1,ID:NP_620694.1,100,286,0,0,1,286,1,286,0,600
ID:NP_620694.1,ID:YP_008997794.1,83.566,286,47,0,1,286,1,286,0,527
ID:NP_620694.1,ID:YP_003104737.1,83.217,286,48,0,1,286,1,286,0,522
ID:NP_620694.1,ID:YP_009508219.1,82.168,286,51,0,1,286,1,286,0,520
ID:NP_620694.1,ID:NP_619567.1,83.217,286,48,0,1,286,1,286,0,519
ID:NP_620694.1,ID:NP_619769.1,83.217,286,48,0,1,286,1,286,0,518
ID:NP_620694.1,ID:YP_008997797.1,82.168,286,51,0,1,286,1,286,0,515
ID:NP_620694.1,ID:YP_009553298.1,82.168,286,51,0,1,286,1,286,0,494
ID:NP_620694.1,ID:YP_008992018.1,82.746,284,49,0,1,284,1,284,0,491
ID:NP_620694.1,ID:YP_001661660.1,58.803,284,117,0,1,284,1,284,1.06e-127,355
ID:NP_620694.1,ID:YP_009508038.1,57.394,284,121,0,1,284,1,284,4.15e-127,353
ID:NP_620694.1,ID:NP_604483.1,56.338,284,124,0,1,284,1,284,2.75e-126,352
ID:YP_008997803.1,ID:YP_008997803.1,100,117,0,0,1,117,1,117,2.78e-89,243
ID:YP_008997803.1,ID:NP_619569.1,54.545,110,50,0,7,116,5,114,6.07e-46,133
ID:YP_008997803.1,ID:YP_003104740.1,58.763,97,40,0,7,103,11,107,8.31e-45,130
ID:YP_008997803.1,ID:YP_008997795.1,72.368,76,21,0,24,99,22,97,1.14e-42,125
ID:YP_008997803.1,ID:YP_009553296.1,53.982,113,47,2,3,115,5,112,3.66e-41,121
ID:YP_008997803.1,ID:YP_009508214.1,60.215,93,37,0,7,99,5,97,3.09e-37,111
ID:YP_008997803.1,ID:NP_619766.1,60.606,99,38,1,13,110,10,108,6.98e-35,105
ID:YP_008997803.1,ID:NP_620695.1,52.577,97,44,2,3,99,2,96,9.91e-34,102
ID:YP_008997803.1,ID:YP_008992020.1,64.789,71,23,1,44,114,42,110,6.97e-31,95.9
ID:YP_009553296.1,ID:YP_009553296.1,100,115,0,0,1,115,1,115,1.38e-87,238
ID:YP_009553296.1,ID:NP_619569.1,68.421,114,36,0,1,114,1,114,1.33e-60,170
ID:YP_009553296.1,ID:YP_003104740.1,71.429,112,30,2,3,114,9,118,1.53e-60,170
ID:YP_009553296.1,ID:YP_009508214.1,71.93,114,30,1,1,114,1,112,5.31e-54,154
ID:YP_009553296.1,ID:YP_008997795.1,72.321,112,28,1,1,112,1,109,2.38e-53,152
ID:YP_009553296.1,ID:NP_619766.1,71.93,114,30,1,1,114,1,112,2.18e-52,149
ID:YP_009553296.1,ID:YP_008997803.1,53.982,113,47,2,5,112,3,115,3.6e-41,121
ID:YP_009553296.1,ID:YP_008992020.1,65,120,35,2,1,114,1,119,3.65e-41,121
ID:YP_009553296.1,ID:NP_620695.1,51.042,96,45,1,5,98,2,97,2e-33,102
ID:YP_003104740.1,ID:YP_003104740.1,100,118,0,0,1,118,1,118,6.29e-91,247
ID:YP_003104740.1,ID:NP_619569.1,74.107,112,27,1,9,118,3,114,2.62e-66,185
ID:YP_003104740.1,ID:YP_009508214.1,82.727,110,19,0,9,118,3,112,3.16e-66,184
ID:YP_003104740.1,ID:YP_009553296.1,71.429,112,30,2,9,118,3,114,1.57e-60,170
ID:YP_003104740.1,ID:NP_619766.1,79.091,110,23,0,9,118,3,112,4.41e-59,167
ID:YP_003104740.1,ID:YP_008997795.1,76.829,82,19,0,23,104,17,98,9.34e-52,148
ID:YP_003104740.1,ID:YP_008997803.1,58.763,97,40,0,11,107,7,103,8.38e-45,130
ID:YP_003104740.1,ID:YP_008992020.1,64.545,110,35,2,9,117,6,112,1.55e-43,127
ID:YP_003104740.1,ID:NP_620695.1,50.538,93,44,1,11,103,6,96,1.92e-33,102
ID:NP_619569.1,ID:NP_619569.1,100,114,0,0,1,114,1,114,4.27e-88,240
ID:NP_619569.1,ID:YP_003104740.1,74.107,112,27,1,3,114,9,118,2.53e-66,185
ID:NP_619569.1,ID:YP_009508214.1,78.947,114,22,1,1,114,1,112,8e-61,171
ID:NP_619569.1,ID:YP_009553296.1,68.421,114,36,0,1,114,1,114,1.32e-60,170
ID:NP_619569.1,ID:NP_619766.1,74.561,114,27,1,1,114,1,112,6.79e-57,161
ID:NP_619569.1,ID:YP_008997795.1,67.368,95,31,0,17,111,17,111,3.74e-51,146
ID:NP_619569.1,ID:YP_008997803.1,54.545,110,50,0,5,114,7,116,5.92e-46,133
ID:NP_619569.1,ID:YP_008992020.1,60.177,113,44,1,1,113,1,112,3.82e-42,124
ID:NP_619569.1,ID:NP_620695.1,55.556,81,36,0,21,101,20,100,5.38e-32,98.2
ID:YP_009508214.1,ID:YP_009508214.1,100,112,0,0,1,112,1,112,5.68e-86,234
ID:YP_009508214.1,ID:YP_003104740.1,82.727,110,19,0,3,112,9,118,3.65e-74,204
ID:YP_009508214.1,ID:NP_619569.1,78.947,114,22,1,1,112,1,114,3.65e-69,192
ID:YP_009508214.1,ID:YP_009553296.1,71.93,114,30,1,1,112,1,114,8.94e-62,173
ID:YP_009508214.1,ID:NP_619766.1,79.464,112,23,0,1,112,1,112,1.11e-57,163
ID:YP_009508214.1,ID:YP_008997795.1,77.5,80,18,0,19,98,19,98,7.27e-50,143
ID:YP_009508214.1,ID:YP_008997803.1,60.215,93,37,0,5,97,7,99,3.98e-43,126
ID:YP_009508214.1,ID:YP_008992020.1,62.5,112,41,1,1,111,1,112,7.52e-42,123
ID:YP_009508214.1,ID:NP_620695.1,56.79,81,35,0,17,97,16,96,1.21e-32,99.8
ID:NP_619766.1,ID:NP_619766.1,100,112,0,0,1,112,1,112,1.36e-86,236
ID:NP_619766.1,ID:YP_003104740.1,79.091,110,23,0,3,112,9,118,3.54e-72,199
ID:NP_619766.1,ID:NP_619569.1,74.561,114,27,1,1,112,1,114,1.7e-68,190
ID:NP_619766.1,ID:YP_009553296.1,71.93,114,30,1,1,112,1,114,5.69e-65,181
ID:NP_619766.1,ID:YP_009508214.1,79.464,112,23,0,1,112,1,112,7.13e-63,176
ID:NP_619766.1,ID:YP_008997795.1,65.455,110,37,1,1,110,1,109,1.42e-51,147
ID:NP_619766.1,ID:YP_008997803.1,60.606,99,38,1,10,108,13,110,6e-44,128
ID:NP_619766.1,ID:YP_008992020.1,59.664,119,41,1,1,112,1,119,5.3800000000000004e-43,126
ID:NP_619766.1,ID:NP_620695.1,55.435,92,38,2,7,97,7,96,1.64e-33,102
ID:YP_008992020.1,ID:YP_008992020.1,100,119,0,0,1,119,1,119,3.19e-90,246
ID:YP_008992020.1,ID:YP_003104740.1,64.545,110,35,2,6,112,9,117,2.98e-54,155
ID:YP_008992020.1,ID:YP_009553296.1,65,120,35,2,1,119,1,114,3.98e-52,149
ID:YP_008992020.1,ID:NP_619569.1,60.177,113,44,1,1,112,1,113,7.36e-52,148
ID:YP_008992020.1,ID:YP_008997795.1,66.981,106,35,0,1,106,1,106,1.48e-48,140
ID:YP_008992020.1,ID:YP_009508214.1,62.5,112,41,1,1,112,1,111,6.79e-45,131
ID:YP_008992020.1,ID:NP_619766.1,59.664,119,41,1,1,119,1,112,3.79e-42,124
ID:YP_008992020.1,ID:YP_008997803.1,53.571,112,49,2,1,110,4,114,1.63e-39,117
ID:YP_008992020.1,ID:NP_620695.1,53.684,95,44,0,3,97,2,96,1.1e-32,100
ID:YP_008997795.1,ID:YP_008997795.1,100,112,0,0,1,112,1,112,4.83e-85,232
ID:YP_008997795.1,ID:YP_009553296.1,72.321,112,28,1,1,109,1,112,2.06e-59,167
ID:YP_008997795.1,ID:YP_003104740.1,71.875,96,27,0,3,98,9,104,2.03e-56,160
ID:YP_008997795.1,ID:NP_619569.1,63.964,111,40,0,1,111,1,111,3.77e-56,159
ID:YP_008997795.1,ID:YP_009508214.1,70.408,98,29,0,1,98,1,98,2.47e-47,137
ID:YP_008997795.1,ID:NP_619766.1,65.455,110,37,1,1,109,1,110,1.98e-45,132
ID:YP_008997795.1,ID:YP_008997803.1,63.043,92,34,0,6,97,8,99,8.02e-43,125
ID:YP_008997795.1,ID:YP_008992020.1,64.286,112,40,0,1,112,1,112,3.69e-40,119
ID:YP_008997795.1,ID:NP_620695.1,54.455,101,43,2,1,100,1,99,1.7000000000000001e-35,107
ID:NP_620695.1,ID:NP_620695.1,100,112,0,0,1,112,1,112,3.43e-86,235
ID:NP_620695.1,ID:YP_008997803.1,47.826,115,56,3,2,112,3,117,2.47e-35,106
ID:NP_620695.1,ID:YP_003104740.1,45.37,108,57,1,6,111,11,118,3.14e-34,103
ID:NP_620695.1,ID:YP_009553296.1,47.222,108,55,1,2,109,5,110,6.12e-34,103
ID:NP_620695.1,ID:YP_008997795.1,55.294,85,38,0,18,102,19,103,6.54e-34,102
ID:NP_620695.1,ID:NP_619569.1,55.556,81,36,0,20,100,21,101,2.68e-32,99
ID:NP_620695.1,ID:YP_009508214.1,54.545,77,33,1,34,108,35,111,2.09e-27,86.7
ID:NP_620695.1,ID:NP_619766.1,56.338,71,29,1,40,108,41,111,5.66e-26,82.8
ID:NP_620695.1,ID:YP_008992020.1,53.922,102,45,2,1,101,1,101,2.54e-25,81.3
ID:YP_008997798.1,ID:YP_008997798.1,100,170,0,0,1,170,1,170,7.44e-128,345
ID:YP_008997798.1,ID:YP_003104739.1,75.74,169,40,1,1,169,1,168,5.05e-96,265
ID:YP_008997798.1,ID:NP_619566.1,69.822,169,50,1,1,169,1,168,1.42e-89,248
ID:YP_008997798.1,ID:NP_619762.1,66.864,169,55,1,1,169,1,168,9.22e-86,239
ID:YP_008997798.1,ID:YP_009508217.1,61.905,168,61,1,1,165,1,168,3.16e-71,202
ID:YP_008997798.1,ID:YP_009553302.1,64.118,170,59,2,1,169,1,169,1.08e-70,201
ID:YP_008997798.1,ID:YP_008997807.1,58.434,166,67,2,1,165,1,165,1.52e-66,190
ID:YP_008997798.1,ID:YP_008992022.1,57.927,164,67,2,1,163,1,163,6.31e-64,183
ID:YP_008997798.1,ID:NP_620697.1,46.341,164,87,1,1,163,1,164,7.42e-52,152
ID:YP_009553302.1,ID:YP_009553302.1,100,170,0,0,1,170,1,170,4.22e-126,341
ID:YP_009553302.1,ID:YP_008997798.1,65.294,170,57,2,1,169,1,169,1.49e-76,216
ID:YP_009553302.1,ID:YP_003104739.1,61.765,170,64,1,1,170,1,169,7.52e-76,214
ID:YP_009553302.1,ID:NP_619566.1,59.412,170,68,1,1,170,1,169,6.95e-73,206
ID:YP_009553302.1,ID:YP_008997807.1,58.788,165,68,0,1,165,1,165,1.13e-69,198
ID:YP_009553302.1,ID:YP_008992022.1,58.282,163,68,0,1,163,1,163,1.46e-69,198
ID:YP_009553302.1,ID:NP_619762.1,56.805,169,72,1,1,169,1,168,2.15e-68,195
ID:YP_009553302.1,ID:NP_620697.1,50.625,160,78,1,1,159,1,160,1.24e-56,165
ID:YP_009553302.1,ID:YP_009508217.1,51.176,170,78,3,1,166,1,169,2.07e-52,154
ID:YP_003104739.1,ID:YP_003104739.1,100,169,0,0,1,169,1,169,1e-127,345
ID:YP_003104739.1,ID:NP_619566.1,76.331,169,40,0,1,169,1,169,1.22e-96,266
ID:YP_003104739.1,ID:YP_008997798.1,75.74,169,40,1,1,168,1,169,5.02e-96,265
ID:YP_003104739.1,ID:NP_619762.1,71.006,169,49,0,1,169,1,169,5.34e-93,257
ID:YP_003104739.1,ID:YP_009508217.1,61.905,168,60,2,1,164,1,168,5.09e-71,201
ID:YP_003104739.1,ID:YP_009553302.1,61.765,170,64,1,1,169,1,170,7.04e-70,199
ID:YP_003104739.1,ID:YP_008997807.1,57.576,165,69,1,1,164,1,165,3.26e-69,197
ID:YP_003104739.1,ID:YP_008992022.1,57.669,163,68,1,1,162,1,163,1.02e-65,188
ID:YP_003104739.1,ID:NP_620697.1,46.951,164,85,2,1,162,1,164,3.44e-51,151
ID:NP_619566.1,ID:NP_619566.1,100,169,0,0,1,169,1,169,2.56e-129,349
ID:NP_619566.1,ID:YP_003104739.1,76.331,169,40,0,1,169,1,169,1.22e-96,266
ID:NP_619566.1,ID:NP_619762.1,71.429,168,48,0,1,168,1,168,6.23e-93,257
ID:NP_619566.1,ID:YP_008997798.1,69.822,169,50,1,1,168,1,169,1.41e-89,248
ID:NP_619566.1,ID:YP_008997807.1,60,165,65,1,1,164,1,165,4.02e-69,196
ID:NP_619566.1,ID:YP_009508217.1,58.58,169,66,1,1,165,1,169,6.06e-69,196
ID:NP_619566.1,ID:YP_009553302.1,59.412,170,68,1,1,169,1,170,7.27e-68,193
ID:NP_619566.1,ID:YP_008992022.1,58.896,163,66,1,1,162,1,163,3.61e-66,189
ID:NP_619566.1,ID:NP_620697.1,43.902,164,90,2,1,162,1,164,1.78e-49,147
ID:YP_009508217.1,ID:YP_009508217.1,100,174,0,0,1,174,1,174,2.75e-130,352
ID:YP_009508217.1,ID:YP_008997798.1,61.905,168,61,1,1,168,1,165,3.24e-71,202
ID:YP_009508217.1,ID:YP_003104739.1,61.905,168,60,2,1,168,1,164,5.24e-71,201
ID:YP_009508217.1,ID:NP_619762.1,60.119,168,63,2,1,168,1,164,2.59e-70,200
ID:YP_009508217.1,ID:NP_619566.1,58.58,169,66,1,1,169,1,165,6.24e-69,196
ID:YP_009508217.1,ID:YP_008997807.1,52.071,169,76,3,1,168,1,165,1.55e-54,160
ID:YP_009508217.1,ID:YP_008992022.1,47.093,172,86,3,1,171,1,168,5.98e-49,145
ID:YP_009508217.1,ID:YP_009553302.1,49.704,169,80,2,1,168,1,165,1.97e-48,144
ID:YP_009508217.1,ID:NP_620697.1,39.881,168,95,3,1,166,1,164,3.39e-37,115
ID:NP_619762.1,ID:NP_619762.1,100,169,0,0,1,169,1,169,1.95e-128,347
ID:NP_619762.1,ID:YP_003104739.1,71.006,169,49,0,1,169,1,169,5.34e-93,257
ID:NP_619762.1,ID:NP_619566.1,71.429,168,48,0,1,168,1,168,6.23e-93,257
ID:NP_619762.1,ID:YP_008997798.1,66.864,169,55,1,1,168,1,169,9.17e-86,239
ID:NP_619762.1,ID:YP_009508217.1,60.119,168,63,2,1,164,1,168,2.51e-70,200
ID:NP_619762.1,ID:YP_008992022.1,56.97,165,70,1,1,164,1,165,2.16e-66,190
ID:NP_619762.1,ID:YP_008997807.1,53.333,165,76,1,1,164,1,165,1.11e-64,185
ID:NP_619762.1,ID:YP_009553302.1,56.805,169,72,1,1,168,1,169,1.68e-63,182
ID:NP_619762.1,ID:NP_620697.1,46.25,160,84,2,1,158,1,160,3.66e-47,140
ID:YP_008992022.1,ID:YP_008992022.1,100,169,0,0,1,169,1,169,4.73e-129,348
ID:YP_008992022.1,ID:YP_008997807.1,59.509,163,66,0,1,163,1,163,1.91e-69,197
ID:YP_008992022.1,ID:NP_619762.1,56.97,165,70,1,1,165,1,164,2.16e-66,190
ID:YP_008992022.1,ID:NP_619566.1,58.896,163,66,1,1,163,1,162,3.61e-66,189
ID:YP_008992022.1,ID:YP_003104739.1,57.669,163,68,1,1,163,1,162,1.02e-65,188
ID:YP_008992022.1,ID:YP_008997798.1,57.927,164,67,2,1,163,1,163,6.27e-64,183
