cluster	prevalence	term	what	familia	algoritmo
2_AV1	98.38056680161942	host cell [GO:0043657]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
2_AV1	98.38056680161942	T=1 icosahedral viral capsid [GO:0039615]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
2_AV1	98.38056680161942	host cell cytoplasm [GO:0030430]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
2_AV1	98.38056680161942	host cell nucleus [GO:0042025]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
2_AV1	98.38056680161942	metal ion binding [GO:0046872]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
2_AV1	98.38056680161942	structural molecule activity [GO:0005198]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
2_AV1	98.38056680161942	single-stranded DNA binding [GO:0003697]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
3_AC3	98.78542510121457	viral process [GO:0016032]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
4_AC2	95.95141700404858	viral process [GO:0016032]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
4_AC2	95.95141700404858	host cell cytoplasm [GO:0030430]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
4_AC2	95.95141700404858	viral capsid [GO:0019028]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
4_AC2	95.95141700404858	host cell nucleus [GO:0042025]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
4_AC2	95.95141700404858	metal ion binding [GO:0046872]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
4_AC2	95.95141700404858	structural molecule activity [GO:0005198]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
4_AC2	95.95141700404858	DNA binding [GO:0003677]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
432_capsid_protein	0.4048582995951417	viral entry into host cell [GO:0046718]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
432_capsid_protein	0.4048582995951417	viral penetration into host nucleus [GO:0075732]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
432_capsid_protein	0.4048582995951417	transport of virus in host, cell to cell [GO:0046740]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
432_capsid_protein	0.4048582995951417	DNA transport [GO:0051027]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
432_capsid_protein	0.4048582995951417	host cell plasma membrane [GO:0020002]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
432_capsid_protein	0.4048582995951417	host cell [GO:0043657]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
432_capsid_protein	0.4048582995951417	T=1 icosahedral viral capsid [GO:0039615]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
432_capsid_protein	0.4048582995951417	host cell cytoplasm [GO:0030430]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
432_capsid_protein	0.4048582995951417	host cell nucleus [GO:0042025]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
432_capsid_protein	0.4048582995951417	metal ion binding [GO:0046872]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
432_capsid_protein	0.4048582995951417	structural molecule activity [GO:0005198]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
432_capsid_protein	0.4048582995951417	single-stranded DNA binding [GO:0003697]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
564_V1	0.8097165991902834	transport of virus in host, cell to cell [GO:0046740]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
565_V2	0.8097165991902834	viral entry into host cell [GO:0046718]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
565_V2	0.8097165991902834	viral penetration into host nucleus [GO:0075732]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
565_V2	0.8097165991902834	transport of virus in host, cell to cell [GO:0046740]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
565_V2	0.8097165991902834	DNA transport [GO:0051027]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
565_V2	0.8097165991902834	host cell plasma membrane [GO:0020002]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
565_V2	0.8097165991902834	host cell [GO:0043657]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
565_V2	0.8097165991902834	T=1 icosahedral viral capsid [GO:0039615]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
565_V2	0.8097165991902834	host cell cytoplasm [GO:0030430]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
565_V2	0.8097165991902834	host cell nucleus [GO:0042025]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
565_V2	0.8097165991902834	metal ion binding [GO:0046872]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
565_V2	0.8097165991902834	structural molecule activity [GO:0005198]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
565_V2	0.8097165991902834	single-stranded DNA binding [GO:0003697]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
566_rep	98.78542510121457	DNA replication [GO:0006260]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
566_rep	98.78542510121457	host cell nucleus [GO:0042025]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
566_rep	98.78542510121457	viral capsid [GO:0019028]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
566_rep	98.78542510121457	nucleotidyltransferase activity [GO:0016779]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
566_rep	98.78542510121457	structural molecule activity [GO:0005198]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
566_rep	98.78542510121457	DNA binding [GO:0003677]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
566_rep	98.78542510121457	endodeoxyribonuclease activity, producing 5'-phosphomonoesters [GO:0016888]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
566_rep	98.78542510121457	helicase activity [GO:0004386]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
566_rep	98.78542510121457	metal ion binding [GO:0046872]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
566_rep	98.78542510121457	ATP binding [GO:0005524]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
68_av2	13.360323886639677	negative regulation of gene silencing by RNA [GO:0060967]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
68_av2	13.360323886639677	modulation by virus of host process [GO:0019048]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
68_av2	13.360323886639677	host cell perinuclear region of cytoplasm [GO:0044220]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
68_av2	13.360323886639677	host cell cytoplasm [GO:0030430]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
68_av2	13.360323886639677	viral capsid [GO:0019028]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
795_c1	0.4048582995951417	DNA replication [GO:0006260]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
795_c1	0.4048582995951417	viral capsid [GO:0019028]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
795_c1	0.4048582995951417	host cell nucleus [GO:0042025]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
795_c1	0.4048582995951417	nucleotidyltransferase activity [GO:0016779]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
795_c1	0.4048582995951417	structural molecule activity [GO:0005198]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
795_c1	0.4048582995951417	helicase activity [GO:0004386]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
795_c1	0.4048582995951417	DNA binding [GO:0003677]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
795_c1	0.4048582995951417	endodeoxyribonuclease activity, producing 5'-phosphomonoesters [GO:0016888]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
795_c1	0.4048582995951417	metal ion binding [GO:0046872]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
795_c1	0.4048582995951417	ATP binding [GO:0005524]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
863_truncated_V2	0.4048582995951417	negative regulation of gene silencing by RNA [GO:0060967]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
863_truncated_V2	0.4048582995951417	modulation by virus of host process [GO:0019048]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
863_truncated_V2	0.4048582995951417	host cell perinuclear region of cytoplasm [GO:0044220]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
863_truncated_V2	0.4048582995951417	host cell cytoplasm [GO:0030430]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
863_truncated_V2	0.4048582995951417	viral capsid [GO:0019028]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
880_AC4	0.4048582995951417	DNA replication [GO:0006260]	bp	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
880_AC4	0.4048582995951417	viral capsid [GO:0019028]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
880_AC4	0.4048582995951417	host cell nucleus [GO:0042025]	cc	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
880_AC4	0.4048582995951417	nucleotidyltransferase activity [GO:0016779]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
880_AC4	0.4048582995951417	structural molecule activity [GO:0005198]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
880_AC4	0.4048582995951417	helicase activity [GO:0004386]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
880_AC4	0.4048582995951417	DNA binding [GO:0003677]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
880_AC4	0.4048582995951417	endodeoxyribonuclease activity, producing 5'-phosphomonoesters [GO:0016888]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
880_AC4	0.4048582995951417	metal ion binding [GO:0046872]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
880_AC4	0.4048582995951417	ATP binding [GO:0005524]	mf	../results/Get_homologues/Geminiviridae/cluster_2_homologues_19062021_0435/	OMCL
