cluster76_DNA_binding_protein	size1	taxa1		file76_DNA_binding_protein.faa	dnafile76_DNA_binding_protein.fna	1460070
cluster77_single-stranded_DNA_..	size6	taxa6		file77_single-stranded_DNA_...faa	dnafile77_single-stranded_DNA_...fna	1460070_1505528_384359_520962_1852598_247080
cluster78_highly_divergent_DNA..	size1	taxa1		file78_highly_divergent_DNA...faa	dnafile78_highly_divergent_DNA...fna	1460070
cluster79_hypothetical_protein	size1	taxa1		file79_hypothetical_protein.faa	dnafile79_hypothetical_protein.fna	1460070
cluster80_GRPE-like_protein	size1	taxa1		file80_GRPE-like_protein.faa	dnafile80_GRPE-like_protein.fna	1460070
cluster81_minor_capsid_protein	size1	taxa1		file81_minor_capsid_protein.faa	dnafile81_minor_capsid_protein.fna	1460070
cluster82_minor_capsid_protein	size1	taxa1		file82_minor_capsid_protein.faa	dnafile82_minor_capsid_protein.fna	1460070
cluster83_phage_assembly_prote..	size1	taxa1		file83_phage_assembly_prote...faa	dnafile83_phage_assembly_prote...fna	1460070
cluster84_termination_of_virio..	size1	taxa1		file84_termination_of_virio...faa	dnafile84_termination_of_virio...fna	1460070
cluster85_termination_of_virio..	size1	taxa1	PfamPF17537,	file85_termination_of_virio...faa	dnafile85_termination_of_virio...fna	1460070
cluster87_hypothetical_protein	size1	taxa1		file87_hypothetical_protein.faa	dnafile87_hypothetical_protein.fna	1460070
cluster88_hypothetical_protein	size1	taxa1		file88_hypothetical_protein.faa	dnafile88_hypothetical_protein.fna	1460070
cluster89_hypothetical_protein	size4	taxa4		file89_hypothetical_protein.faa	dnafile89_hypothetical_protein.fna	926543_1150992_384360_1354496
cluster90_putative_minor_coat_..	size6	taxa6		file90_putative_minor_coat_...faa	dnafile90_putative_minor_coat_...fna	926543_1505528_384359_520962_1852598_247080
cluster91_putative_minor_coat_..	size2	taxa2		file91_putative_minor_coat_...faa	dnafile91_putative_minor_coat_...fna	926543_247080
cluster92_putative_major_coat_..	size2	taxa2	PfamPF05356,	file92_putative_major_coat_...faa	dnafile92_putative_major_coat_...fna	926543_247080
cluster93_putative_minor_coat_..	size1	taxa1		file93_putative_minor_coat_...faa	dnafile93_putative_minor_coat_...fna	926543
cluster94_putative_minor_coat_..	size2	taxa2	PfamPF10734,	file94_putative_minor_coat_...faa	dnafile94_putative_minor_coat_...fna	926543_247080
cluster96_hypothetical_protein	size1	taxa1		file96_hypothetical_protein.faa	dnafile96_hypothetical_protein.fna	926543
cluster207_putative_replication..	size21	taxa20	PfamPF02486,	file207_putative_replication...faa	dnafile207_putative_replication...fna	926543_1150992_384360_1354496_2011087_1346893_1343494_334856_1027253_2785247_2785247_292443_1105327_642111_223524_181604_127511_127507_127508_127509_70203
cluster99_hypothetical_protein	size2	taxa2		file99_hypothetical_protein.faa	dnafile99_hypothetical_protein.fna	1505528_1852598
cluster101_hypothetical_protein	size4	taxa4		file101_hypothetical_protein.faa	dnafile101_hypothetical_protein.fna	1505528_384359_520962_1852598
cluster102_hypothetical_protein	size3	taxa3		file102_hypothetical_protein.faa	dnafile102_hypothetical_protein.fna	1505528_520962_1852598
cluster103_hypothetical_protein	size7	taxa7		file103_hypothetical_protein.faa	dnafile103_hypothetical_protein.fna	1505528_384359_520962_1852598_1343494_127507_127508
cluster104_hypothetical_protein	size4	taxa4		file104_hypothetical_protein.faa	dnafile104_hypothetical_protein.fna	1505528_384359_520962_1852598
cluster105_hypothetical_protein	size4	taxa4		file105_hypothetical_protein.faa	dnafile105_hypothetical_protein.fna	1505528_384359_520962_1852598
cluster106_hypothetical_protein	size3	taxa3	PfamPF10734,	file106_hypothetical_protein.faa	dnafile106_hypothetical_protein.fna	1505528_384359_1852598
cluster107_hypothetical_protein	size12	taxa12	PfamPF05707,	file107_hypothetical_protein.faa	dnafile107_hypothetical_protein.fna	1505528_384359_520962_1852598_1343494_334856_2785247_642111_223524_127511_127509_70203
cluster108_hypothetical_protein	size1	taxa1		file108_hypothetical_protein.faa	dnafile108_hypothetical_protein.fna	1505528
cluster110_hypothetical_protein	size2	taxa2		file110_hypothetical_protein.faa	dnafile110_hypothetical_protein.fna	1505528_1852598
cluster112_hypothetical_protein	size1	taxa1		file112_hypothetical_protein.faa	dnafile112_hypothetical_protein.fna	384359
cluster113_hypothetical_protein	size5	taxa5		file113_hypothetical_protein.faa	dnafile113_hypothetical_protein.fna	384359_520962_1150992_384360_1354496
cluster116_hypothetical_protein	size1	taxa1		file116_hypothetical_protein.faa	dnafile116_hypothetical_protein.fna	384359
cluster123_hypothetical_protein	size2	taxa2		file123_hypothetical_protein.faa	dnafile123_hypothetical_protein.fna	384359_520962
cluster125_hypothetical_protein	size2	taxa2		file125_hypothetical_protein.faa	dnafile125_hypothetical_protein.fna	384359_520962
cluster127_hypothetical_protein	size1	taxa1		file127_hypothetical_protein.faa	dnafile127_hypothetical_protein.fna	520962
cluster135_hypothetical_protein	size3	taxa3		file135_hypothetical_protein.faa	dnafile135_hypothetical_protein.fna	520962_1343494_334856
cluster144_major_coat_protein	size3	taxa3	PfamPF05356,	file144_major_coat_protein.faa	dnafile144_major_coat_protein.fna	1150992_384360_1354496
cluster145_hypothetical_protein	size3	taxa3		file145_hypothetical_protein.faa	dnafile145_hypothetical_protein.fna	1150992_384360_1354496
cluster146_hypothetical_protein	size3	taxa3		file146_hypothetical_protein.faa	dnafile146_hypothetical_protein.fna	1150992_384360_1354496
cluster147_hypothetical_protein	size3	taxa3		file147_hypothetical_protein.faa	dnafile147_hypothetical_protein.fna	1150992_384360_1354496
cluster150_hypothetical_protein	size2	taxa2	PfamPF02178,	file150_hypothetical_protein.faa	dnafile150_hypothetical_protein.fna	1150992_384360
cluster151_hypothetical_protein	size2	taxa2	PfamPF01724,	file151_hypothetical_protein.faa	dnafile151_hypothetical_protein.fna	1150992_384360
cluster152_hypothetical_protein	size1	taxa1	PfamPF07022,	file152_hypothetical_protein.faa	dnafile152_hypothetical_protein.fna	1150992
cluster153_hypothetical_protein	size1	taxa1		file153_hypothetical_protein.faa	dnafile153_hypothetical_protein.fna	384360
cluster173_hypothetical_protein	size1	taxa1		file173_hypothetical_protein.faa	dnafile173_hypothetical_protein.fna	1354496
cluster185_hypothetical_protein	size1	taxa1		file185_hypothetical_protein.faa	dnafile185_hypothetical_protein.fna	1852598
cluster192_ORF5	size1	taxa1		file192_ORF5.faa	dnafile192_ORF5.fna	247080
cluster195_ORF8	size1	taxa1	PfamPF02178,	file195_ORF8.faa	dnafile195_ORF8.fna	247080
cluster209_hypothetical_protein	size3	taxa3		file209_hypothetical_protein.faa	dnafile209_hypothetical_protein.fna	2011087_1346893_1852597
cluster210_hypothetical_protein	size3	taxa3		file210_hypothetical_protein.faa	dnafile210_hypothetical_protein.fna	2011087_1346893_1852597
cluster212_hypothetical_protein	size5	taxa5	PfamPF12375,	file212_hypothetical_protein.faa	dnafile212_hypothetical_protein.fna	2011087_1346893_1343494_334856_1027253
cluster213_hypothetical_protein	size2	taxa2	PfamPF12472,	file213_hypothetical_protein.faa	dnafile213_hypothetical_protein.fna	2011087_334856
cluster218_hypothetical_protein	size2	taxa2	PfamPF10734,	file218_hypothetical_protein.faa	dnafile218_hypothetical_protein.fna	1346893_1852597
cluster220_trbP-related	size3	taxa3	PfamPF05857,	file220_trbP-related.faa	dnafile220_trbP-related.fna	1346893_1852597_10862
cluster222_hypothetical_protein	size11	taxa11	PfamPF12472,	file222_hypothetical_protein.faa	dnafile222_hypothetical_protein.fna	1346893_1343494_1027253_1105327_642111_1340745_223524_181604_127507_1852597_10862
cluster223_hypothetical_protein	size1	taxa1		file223_hypothetical_protein.faa	dnafile223_hypothetical_protein.fna	1346893
cluster226_hypothetical_protein	size1	taxa1		file226_hypothetical_protein.faa	dnafile226_hypothetical_protein.fna	1343494
cluster228_hypothetical_protein	size1	taxa1		file228_hypothetical_protein.faa	dnafile228_hypothetical_protein.fna	1343494
cluster229_hypothetical_protein	size1	taxa1		file229_hypothetical_protein.faa	dnafile229_hypothetical_protein.fna	1343494
cluster230_hypothetical_protein	size1	taxa1		file230_hypothetical_protein.faa	dnafile230_hypothetical_protein.fna	1343494
cluster239_hypothetical_protein	size1	taxa1		file239_hypothetical_protein.faa	dnafile239_hypothetical_protein.fna	334856
cluster243_hypothetical_protein	size1	taxa1		file243_hypothetical_protein.faa	dnafile243_hypothetical_protein.fna	1027253
cluster244_hypothetical_protein	size1	taxa1		file244_hypothetical_protein.faa	dnafile244_hypothetical_protein.fna	1027253
cluster245_hypothetical_protein	size1	taxa1		file245_hypothetical_protein.faa	dnafile245_hypothetical_protein.fna	1027253
cluster250_II	size1	taxa1		file250_II.faa	dnafile250_II.fna	1968339
cluster251_V	size1	taxa1		file251_V.faa	dnafile251_V.fna	1968339
cluster252_VII	size1	taxa1		file252_VII.faa	dnafile252_VII.fna	1968339
cluster253_IX	size1	taxa1		file253_IX.faa	dnafile253_IX.fna	1968339
cluster254_VIII	size1	taxa1		file254_VIII.faa	dnafile254_VIII.fna	1968339
cluster255_III	size1	taxa1	PfamPF18884,PF18884,	file255_III.faa	dnafile255_III.fna	1968339
cluster256_VI	size1	taxa1		file256_VI.faa	dnafile256_VI.fna	1968339
cluster258_protein_A	size3	taxa3		file258_protein_A.faa	dnafile258_protein_A.fna	1449896_1449897_1074044
cluster259_protein_B	size3	taxa3		file259_protein_B.faa	dnafile259_protein_B.fna	1449896_1449897_1074044
cluster260_protein_C	size2	taxa2		file260_protein_C.faa	dnafile260_protein_C.fna	1449896_1074044
cluster261_protein_D	size3	taxa3		file261_protein_D.faa	dnafile261_protein_D.fna	1449896_1449897_1074044
cluster262_protein_E	size3	taxa3		file262_protein_E.faa	dnafile262_protein_E.fna	1449896_1449897_1074044
cluster263_protein_F	size3	taxa3		file263_protein_F.faa	dnafile263_protein_F.fna	1449896_1449897_1074044
cluster264_protein_G	size3	taxa3		file264_protein_G.faa	dnafile264_protein_G.fna	1449896_1449897_1074044
cluster265_protein_H	size3	taxa3	PfamPF05707,	file265_protein_H.faa	dnafile265_protein_H.fna	1449896_1449897_1074044
cluster268_protein_C	size1	taxa1		file268_protein_C.faa	dnafile268_protein_C.fna	1449897
cluster274_rstR	size2	taxa1	PfamPF01381,	file274_rstR.faa	dnafile274_rstR.fna	2785247_2785247
cluster276_rstB	size3	taxa2	PfamPF07459,	file276_rstB.faa	dnafile276_rstB.fna	2785247_2785247_1105327
cluster277_rstC	size1	taxa1		file277_rstC.faa	dnafile277_rstC.fna	2785247
cluster281_cep	size1	taxa1		file281_cep.faa	dnafile281_cep.fna	2785247
cluster282_hypothetical_protein	size1	taxa1	PfamPF16710,	file282_hypothetical_protein.faa	dnafile282_hypothetical_protein.fna	2785247
cluster283_ace	size5	taxa5	PfamPF10734,	file283_ace.faa	dnafile283_ace.fna	2785247_292443_1105327_127507_127508
cluster285_ctxA	size1	taxa1	PfamPF01375,	file285_ctxA.faa	dnafile285_ctxA.fna	2785247
cluster286_ctxB	size1	taxa1	PfamPF01376,	file286_ctxB.faa	dnafile286_ctxB.fna	2785247
cluster288_hypothetical_protein	size9	taxa9	PfamPF06950,	file288_hypothetical_protein.faa	dnafile288_hypothetical_protein.fna	292443_642111_223524_181604_127511_127507_127508_127509_70203
cluster289_hypothetical_protein	size1	taxa1		file289_hypothetical_protein.faa	dnafile289_hypothetical_protein.fna	292443
cluster290_hypothetical_protein	size4	taxa4		file290_hypothetical_protein.faa	dnafile290_hypothetical_protein.fna	292443_1105327_127507_127508
cluster291_hypothetical_protein	size1	taxa1		file291_hypothetical_protein.faa	dnafile291_hypothetical_protein.fna	292443
cluster292_hypothetical_protein	size1	taxa1		file292_hypothetical_protein.faa	dnafile292_hypothetical_protein.fna	292443
cluster293_hypothetical_protein	size1	taxa1		file293_hypothetical_protein.faa	dnafile293_hypothetical_protein.fna	292443
cluster296_hypothetical_protein	size2	taxa2		file296_hypothetical_protein.faa	dnafile296_hypothetical_protein.fna	292443_1105327
cluster297_hypothetical_protein	size1	taxa1		file297_hypothetical_protein.faa	dnafile297_hypothetical_protein.fna	292443
cluster298_hypothetical_protein	size1	taxa1		file298_hypothetical_protein.faa	dnafile298_hypothetical_protein.fna	292443
cluster299_hypothetical_protein	size1	taxa1		file299_hypothetical_protein.faa	dnafile299_hypothetical_protein.fna	1105327
cluster302_hypothetical_protein	size1	taxa1		file302_hypothetical_protein.faa	dnafile302_hypothetical_protein.fna	1105327
cluster304_minor_capsid_protein	size1	taxa1		file304_minor_capsid_protein.faa	dnafile304_minor_capsid_protein.fna	1105327
cluster308_hypothetical_protein	size5	taxa5		file308_hypothetical_protein.faa	dnafile308_hypothetical_protein.fna	1105327_642111_223524_181604_127507
cluster312_hypothetical_protein	size6	taxa6		file312_hypothetical_protein.faa	dnafile312_hypothetical_protein.fna	642111_223524_181604_127511_127509_70203
cluster313_major_capsid_protein	size5	taxa5		file313_major_capsid_protein.faa	dnafile313_major_capsid_protein.fna	642111_223524_127511_127509_70203
cluster314_putative_minor_capsi..	size3	taxa3		file314_putative_minor_capsi...faa	dnafile314_putative_minor_capsi...fna	642111_223524_70203
cluster315_minor_capsid_protein	size10	taxa10		file315_minor_capsid_protein.faa	dnafile315_minor_capsid_protein.fna	642111_1340745_223524_181604_127511_127507_127508_83201_127509_70203
cluster316_putative_minor_coat_..	size6	taxa6	PfamPF10734,	file316_putative_minor_coat_...faa	dnafile316_putative_minor_coat_...fna	642111_223524_181604_127511_127509_70203
cluster320_hypothetical_protein	size2	taxa2		file320_hypothetical_protein.faa	dnafile320_hypothetical_protein.fna	642111_223524
cluster321_orf113	size1	taxa1	PfamPF12961,	file321_orf113.faa	dnafile321_orf113.fna	1340745
cluster322_orf698	size2	taxa2	PfamPF05840,	file322_orf698.faa	dnafile322_orf698.fna	1340745_83201
cluster323_orf104	size2	taxa2		file323_orf104.faa	dnafile323_orf104.fna	1340745_83201
cluster324_orf38	size2	taxa2		file324_orf38.faa	dnafile324_orf38.fna	1340745_83201
cluster325_orf38-2	size2	taxa2		file325_orf38-2.faa	dnafile325_orf38-2.fna	1340745_83201
cluster326_orf73	size2	taxa2	PfamPF19199,	file326_orf73.faa	dnafile326_orf73.fna	1340745_83201
cluster328_orf149	size2	taxa2	PfamPF17537,	file328_orf149.faa	dnafile328_orf149.fna	1340745_83201
cluster331_orf135	size1	taxa1	PfamPF12375,	file331_orf135.faa	dnafile331_orf135.fna	1340745
cluster341_hypothetical_protein	size1	taxa1		file341_hypothetical_protein.faa	dnafile341_hypothetical_protein.fna	223524
cluster344_hypothetical_protein	size1	taxa1		file344_hypothetical_protein.faa	dnafile344_hypothetical_protein.fna	223524
cluster348_prim-VSK	size2	taxa2		file348_prim-VSK.faa	dnafile348_prim-VSK.fna	181604_70203
cluster349_membrane_glycoprotei..	size2	taxa2		file349_membrane_glycoprotei...faa	dnafile349_membrane_glycoprotei...fna	181604_70203
cluster353_major_coat_protein	size1	taxa1		file353_major_coat_protein.faa	dnafile353_major_coat_protein.fna	181604
cluster354_memb2	size2	taxa2		file354_memb2.faa	dnafile354_memb2.fna	181604_70203
cluster357_VSK-tox1	size1	taxa1	PfamPF05707,	file357_VSK-tox1.faa	dnafile357_VSK-tox1.fna	181604
cluster358_VSK_tox2	size1	taxa1		file358_VSK_tox2.faa	dnafile358_VSK_tox2.fna	181604
cluster359_hypothetical_protein	size2	taxa2		file359_hypothetical_protein.faa	dnafile359_hypothetical_protein.fna	181604_70203
cluster374_Vpf497	size1	taxa1		file374_Vpf497.faa	dnafile374_Vpf497.fna	127507
cluster384_Vpf215	size1	taxa1		file384_Vpf215.faa	dnafile384_Vpf215.fna	127508
cluster408_hypothetical_protein	size1	taxa1		file408_hypothetical_protein.faa	dnafile408_hypothetical_protein.fna	70203
cluster409_hypothetical_protein	size1	taxa1		file409_hypothetical_protein.faa	dnafile409_hypothetical_protein.fna	70203
cluster412_hypothetical_protein	size1	taxa1		file412_hypothetical_protein.faa	dnafile412_hypothetical_protein.fna	70203
cluster416_replication_initiati..	size2	taxa2	PfamPF11726,	file416_replication_initiati...faa	dnafile416_replication_initiati...fna	1852597_10862
cluster419_major_coat_protein	size1	taxa1	PfamPF05356,	file419_major_coat_protein.faa	dnafile419_major_coat_protein.fna	1852597
cluster424_hypothetical_protein	size2	taxa2		file424_hypothetical_protein.faa	dnafile424_hypothetical_protein.fna	1852597_10862
cluster426_hypothetical_protein	size1	taxa1		file426_hypothetical_protein.faa	dnafile426_hypothetical_protein.fna	1852597
cluster427_hypothetical_protein	size1	taxa1		file427_hypothetical_protein.faa	dnafile427_hypothetical_protein.fna	1852597
cluster429_B_coat_protein	size1	taxa1		file429_B_coat_protein.faa	dnafile429_B_coat_protein.fna	10862
cluster430_A_coat_protein	size1	taxa1		file430_A_coat_protein.faa	dnafile430_A_coat_protein.fna	10862
cluster433_hypothetical_protein	size1	taxa1	PfamPF13511,	file433_hypothetical_protein.faa	dnafile433_hypothetical_protein.fna	10862
