28,Escherichia-phage-ID32_taxid_338102.gbk,ID:YP_512396.1 |[Escherichia phage ID32]||Escherichia-phage-ID32_taxid_338102.gbk|F|1284|NC_007819(6071):3093-4376:1 ^GeneID:3959349^ Coliphage ID32, complete genome.|neighbours:ID:YP_512395.1(1),ID:YP_512397.1(1)|neighbour_genes:J,G|
29,Escherichia-phage-ID32_taxid_338102.gbk,ID:YP_512397.1 |[Escherichia phage ID32]||Escherichia-phage-ID32_taxid_338102.gbk|G|546|NC_007819(6071):4414-4959:1 ^GeneID:3959350^ Coliphage ID32, complete genome.|neighbours:ID:YP_512396.1(1),ID:YP_512398.1(1)|neighbour_genes:F,H|
30,Escherichia-phage-ID32_taxid_338102.gbk,ID:YP_512398.1 |[Escherichia phage ID32]||Escherichia-phage-ID32_taxid_338102.gbk|H|978|NC_007819(6071):5094-6071:1 ^GeneID:3959351^ Coliphage ID32, complete genome.|neighbours:ID:YP_512397.1(1),end()|neighbour_genes:G,end()|
31,Escherichia-phage-ID62_taxid_338107.gbk,ID:YP_512439.1 |[Escherichia phage ID62]||Escherichia-phage-ID62_taxid_338107.gbk|A|1485|NC_007824(6051):760-2244:1 ^GeneID:3959407^ Coliphage ID62, complete genome.|neighbours:start(),ID:YP_512440.1(1)|neighbour_genes:start(),B|
32,Escherichia-phage-ID62_taxid_338107.gbk,ID:YP_512440.1 |[Escherichia phage ID62]||Escherichia-phage-ID62_taxid_338107.gbk|B|354|NC_007824(6051):1806-2159:1 ^GeneID:3959408^ Coliphage ID62, complete genome.|neighbours:ID:YP_512439.1(1),ID:YP_512441.1(1)|neighbour_genes:A,K|
33,Escherichia-phage-ID62_taxid_338107.gbk,ID:YP_512441.1 |[Escherichia phage ID62]||Escherichia-phage-ID62_taxid_338107.gbk|K|162|NC_007824(6051):2159-2320:1 ^GeneID:3959409^ Coliphage ID62, complete genome.|neighbours:ID:YP_512440.1(1),ID:YP_512442.1(1)|neighbour_genes:B,C|
34,Escherichia-phage-ID62_taxid_338107.gbk,ID:YP_512442.1 |[Escherichia phage ID62]||Escherichia-phage-ID62_taxid_338107.gbk|C|207|NC_007824(6051):2271-2477:1 ^GeneID:3959410^ Coliphage ID62, complete genome.|neighbours:ID:YP_512441.1(1),ID:YP_512443.1(1)|neighbour_genes:K,D|
35,Escherichia-phage-ID62_taxid_338107.gbk,ID:YP_512443.1 |[Escherichia phage ID62]||Escherichia-phage-ID62_taxid_338107.gbk|D|459|NC_007824(6051):2504-2962:1 ^GeneID:3959411^ Coliphage ID62, complete genome.|neighbours:ID:YP_512442.1(1),ID:YP_512444.1(1)|neighbour_genes:C,E|
36,Escherichia-phage-ID62_taxid_338107.gbk,ID:YP_512444.1 |[Escherichia phage ID62]||Escherichia-phage-ID62_taxid_338107.gbk|E|231|NC_007824(6051):2682-2912:1 ^GeneID:3959412^ Coliphage ID62, complete genome.|neighbours:ID:YP_512443.1(1),ID:YP_512445.1(1)|neighbour_genes:D,J|
37,Escherichia-phage-ID62_taxid_338107.gbk,ID:YP_512445.1 |[Escherichia phage ID62]||Escherichia-phage-ID62_taxid_338107.gbk|J|75|NC_007824(6051):2964-3038:1 ^GeneID:3959413^ Coliphage ID62, complete genome.|neighbours:ID:YP_512444.1(1),ID:YP_512446.1(1)|neighbour_genes:E,F|
38,Escherichia-phage-ID62_taxid_338107.gbk,ID:YP_512446.1 |[Escherichia phage ID62]||Escherichia-phage-ID62_taxid_338107.gbk|F|1284|NC_007824(6051):3073-4356:1 ^GeneID:3959404^ Coliphage ID62, complete genome.|neighbours:ID:YP_512445.1(1),ID:YP_512447.1(1)|neighbour_genes:J,G|
39,Escherichia-phage-ID62_taxid_338107.gbk,ID:YP_512447.1 |[Escherichia phage ID62]||Escherichia-phage-ID62_taxid_338107.gbk|G|546|NC_007824(6051):4393-4938:1 ^GeneID:3959405^ Coliphage ID62, complete genome.|neighbours:ID:YP_512446.1(1),ID:YP_512448.1(1)|neighbour_genes:F,H|
40,Escherichia-phage-ID62_taxid_338107.gbk,ID:YP_512448.1 |[Escherichia phage ID62]||Escherichia-phage-ID62_taxid_338107.gbk|H|978|NC_007824(6051):5074-6051:1 ^GeneID:3959406^ Coliphage ID62, complete genome.|neighbours:ID:YP_512447.1(1),end()|neighbour_genes:G,end()|
41,Escherichia-phage-NC28_taxid_338106.gbk,ID:YP_512429.1 |[Escherichia phage NC28]||Escherichia-phage-NC28_taxid_338106.gbk|A|1485|NC_007823(6065):759-2243:1 ^GeneID:3959393^ Coliphage NC28, complete genome.|neighbours:start(),ID:YP_512430.1(1)|neighbour_genes:start(),B|
42,Escherichia-phage-NC28_taxid_338106.gbk,ID:YP_512430.1 |[Escherichia phage NC28]||Escherichia-phage-NC28_taxid_338106.gbk|B|354|NC_007823(6065):1805-2158:1 ^GeneID:3959394^ Coliphage NC28, complete genome.|neighbours:ID:YP_512429.1(1),ID:YP_512431.1(1)|neighbour_genes:A,K|
43,Escherichia-phage-NC28_taxid_338106.gbk,ID:YP_512431.1 |[Escherichia phage NC28]||Escherichia-phage-NC28_taxid_338106.gbk|K|162|NC_007823(6065):2158-2319:1 ^GeneID:3959395^ Coliphage NC28, complete genome.|neighbours:ID:YP_512430.1(1),ID:YP_512432.1(1)|neighbour_genes:B,C|
44,Escherichia-phage-NC28_taxid_338106.gbk,ID:YP_512432.1 |[Escherichia phage NC28]||Escherichia-phage-NC28_taxid_338106.gbk|C|207|NC_007823(6065):2270-2476:1 ^GeneID:3959396^ Coliphage NC28, complete genome.|neighbours:ID:YP_512431.1(1),ID:YP_512433.1(1)|neighbour_genes:K,D|
45,Escherichia-phage-NC28_taxid_338106.gbk,ID:YP_512433.1 |[Escherichia phage NC28]||Escherichia-phage-NC28_taxid_338106.gbk|D|459|NC_007823(6065):2519-2977:1 ^GeneID:3959397^ Coliphage NC28, complete genome.|neighbours:ID:YP_512432.1(1),ID:YP_512434.1(1)|neighbour_genes:C,E|
46,Escherichia-phage-NC28_taxid_338106.gbk,ID:YP_512434.1 |[Escherichia phage NC28]||Escherichia-phage-NC28_taxid_338106.gbk|E|231|NC_007823(6065):2697-2927:1 ^GeneID:3959398^ Coliphage NC28, complete genome.|neighbours:ID:YP_512433.1(1),ID:YP_512435.1(1)|neighbour_genes:D,J|
47,Escherichia-phage-NC28_taxid_338106.gbk,ID:YP_512435.1 |[Escherichia phage NC28]||Escherichia-phage-NC28_taxid_338106.gbk|J|75|NC_007823(6065):2979-3053:1 ^GeneID:3959399^ Coliphage NC28, complete genome.|neighbours:ID:YP_512434.1(1),ID:YP_512436.1(1)|neighbour_genes:E,F|
48,Escherichia-phage-NC28_taxid_338106.gbk,ID:YP_512436.1 |[Escherichia phage NC28]||Escherichia-phage-NC28_taxid_338106.gbk|F|1284|NC_007823(6065):3086-4369:1 ^GeneID:3959400^ Coliphage NC28, complete genome.|neighbours:ID:YP_512435.1(1),ID:YP_512437.1(1)|neighbour_genes:J,G|
49,Escherichia-phage-NC28_taxid_338106.gbk,ID:YP_512437.1 |[Escherichia phage NC28]||Escherichia-phage-NC28_taxid_338106.gbk|G|546|NC_007823(6065):4407-4952:1 ^GeneID:3959401^ Coliphage NC28, complete genome.|neighbours:ID:YP_512436.1(1),ID:YP_512438.1(1)|neighbour_genes:F,H|
50,Escherichia-phage-NC28_taxid_338106.gbk,ID:YP_512438.1 |[Escherichia phage NC28]||Escherichia-phage-NC28_taxid_338106.gbk|H|978|NC_007823(6065):5088-6065:1 ^GeneID:3959402^ Coliphage NC28, complete genome.|neighbours:ID:YP_512437.1(1),end()|neighbour_genes:G,end()|
51,Escherichia-phage-NC29_taxid_338110.gbk,ID:YP_512470.1 |[Escherichia phage NC29]||Escherichia-phage-NC29_taxid_338110.gbk|A|1485|NC_007827(6259):762-2246:1 ^GeneID:3959441^ Coliphage NC29, complete genome.|neighbours:start(),ID:YP_512471.1(1)|neighbour_genes:start(),B|
52,Escherichia-phage-NC29_taxid_338110.gbk,ID:YP_512471.1 |[Escherichia phage NC29]||Escherichia-phage-NC29_taxid_338110.gbk|B|354|NC_007827(6259):1808-2161:1 ^GeneID:3959442^ Coliphage NC29, complete genome.|neighbours:ID:YP_512470.1(1),ID:YP_512472.1(1)|neighbour_genes:A,K|
53,Escherichia-phage-NC29_taxid_338110.gbk,ID:YP_512472.1 |[Escherichia phage NC29]||Escherichia-phage-NC29_taxid_338110.gbk|K|162|NC_007827(6259):2161-2322:1 ^GeneID:3959447^ Coliphage NC29, complete genome.|neighbours:ID:YP_512471.1(1),ID:YP_512473.1(1)|neighbour_genes:B,C|
54,Escherichia-phage-NC29_taxid_338110.gbk,ID:YP_512473.1 |[Escherichia phage NC29]||Escherichia-phage-NC29_taxid_338110.gbk|C|207|NC_007827(6259):2273-2479:1 ^GeneID:3959443^ Coliphage NC29, complete genome.|neighbours:ID:YP_512472.1(1),ID:YP_512474.1(1)|neighbour_genes:K,D|
55,Escherichia-phage-NC29_taxid_338110.gbk,ID:YP_512474.1 |[Escherichia phage NC29]||Escherichia-phage-NC29_taxid_338110.gbk|D|459|NC_007827(6259):2713-3171:1 ^GeneID:3959444^ Coliphage NC29, complete genome.|neighbours:ID:YP_512473.1(1),ID:YP_512475.1(1)|neighbour_genes:C,E|
56,Escherichia-phage-NC29_taxid_338110.gbk,ID:YP_512475.1 |[Escherichia phage NC29]||Escherichia-phage-NC29_taxid_338110.gbk|E|231|NC_007827(6259):2891-3121:1 ^GeneID:3959445^ Coliphage NC29, complete genome.|neighbours:ID:YP_512474.1(1),ID:YP_512476.1(1)|neighbour_genes:D,J|
57,Escherichia-phage-NC29_taxid_338110.gbk,ID:YP_512476.1 |[Escherichia phage NC29]||Escherichia-phage-NC29_taxid_338110.gbk|J|75|NC_007827(6259):3173-3247:1 ^GeneID:3959446^ Coliphage NC29, complete genome.|neighbours:ID:YP_512475.1(1),ID:YP_512477.1(1)|neighbour_genes:E,F|
58,Escherichia-phage-NC29_taxid_338110.gbk,ID:YP_512477.1 |[Escherichia phage NC29]||Escherichia-phage-NC29_taxid_338110.gbk|F|1284|NC_007827(6259):3281-4564:1 ^GeneID:3959438^ Coliphage NC29, complete genome.|neighbours:ID:YP_512476.1(1),ID:YP_512478.1(1)|neighbour_genes:J,G|
59,Escherichia-phage-NC29_taxid_338110.gbk,ID:YP_512478.1 |[Escherichia phage NC29]||Escherichia-phage-NC29_taxid_338110.gbk|G|546|NC_007827(6259):4601-5146:1 ^GeneID:3959439^ Coliphage NC29, complete genome.|neighbours:ID:YP_512477.1(1),ID:YP_512479.1(1)|neighbour_genes:F,H|
60,Escherichia-phage-NC29_taxid_338110.gbk,ID:YP_512479.1 |[Escherichia phage NC29]||Escherichia-phage-NC29_taxid_338110.gbk|H|978|NC_007827(6259):5282-6259:1 ^GeneID:3959440^ Coliphage NC29, complete genome.|neighbours:ID:YP_512478.1(1),end()|neighbour_genes:G,end()|
61,Escherichia-phage-NC35_taxid_338103.gbk,ID:YP_512399.1 |[Escherichia phage NC35]||Escherichia-phage-NC35_taxid_338103.gbk|A|1485|NC_007820(6039):730-2214:1 ^GeneID:3959360^ Coliphage NC35, complete genome.|neighbours:start(),ID:YP_512400.1(1)|neighbour_genes:start(),B|
62,Escherichia-phage-NC35_taxid_338103.gbk,ID:YP_512400.1 |[Escherichia phage NC35]||Escherichia-phage-NC35_taxid_338103.gbk|B|354|NC_007820(6039):1776-2129:1 ^GeneID:3959361^ Coliphage NC35, complete genome.|neighbours:ID:YP_512399.1(1),ID:YP_512401.1(1)|neighbour_genes:A,K|
63,Escherichia-phage-NC35_taxid_338103.gbk,ID:YP_512401.1 |[Escherichia phage NC35]||Escherichia-phage-NC35_taxid_338103.gbk|K|162|NC_007820(6039):2129-2290:1 ^GeneID:3959362^ Coliphage NC35, complete genome.|neighbours:ID:YP_512400.1(1),ID:YP_512402.1(1)|neighbour_genes:B,C|
64,Escherichia-phage-NC35_taxid_338103.gbk,ID:YP_512402.1 |[Escherichia phage NC35]||Escherichia-phage-NC35_taxid_338103.gbk|C|207|NC_007820(6039):2241-2447:1 ^GeneID:3959363^ Coliphage NC35, complete genome.|neighbours:ID:YP_512401.1(1),ID:YP_512403.1(1)|neighbour_genes:K,D|
65,Escherichia-phage-NC35_taxid_338103.gbk,ID:YP_512403.1 |[Escherichia phage NC35]||Escherichia-phage-NC35_taxid_338103.gbk|D|459|NC_007820(6039):2491-2949:1 ^GeneID:3959364^ Coliphage NC35, complete genome.|neighbours:ID:YP_512402.1(1),ID:YP_512404.1(1)|neighbour_genes:C,E|
66,Escherichia-phage-NC35_taxid_338103.gbk,ID:YP_512404.1 |[Escherichia phage NC35]||Escherichia-phage-NC35_taxid_338103.gbk|E|231|NC_007820(6039):2669-2899:1 ^GeneID:3959365^ Coliphage NC35, complete genome.|neighbours:ID:YP_512403.1(1),ID:YP_512405.1(1)|neighbour_genes:D,J|
67,Escherichia-phage-NC35_taxid_338103.gbk,ID:YP_512405.1 |[Escherichia phage NC35]||Escherichia-phage-NC35_taxid_338103.gbk|J|75|NC_007820(6039):2951-3025:1 ^GeneID:3959366^ Coliphage NC35, complete genome.|neighbours:ID:YP_512404.1(1),ID:YP_512406.1(1)|neighbour_genes:E,F|
68,Escherichia-phage-NC35_taxid_338103.gbk,ID:YP_512406.1 |[Escherichia phage NC35]||Escherichia-phage-NC35_taxid_338103.gbk|F|1284|NC_007820(6039):3060-4343:1 ^GeneID:3959367^ Coliphage NC35, complete genome.|neighbours:ID:YP_512405.1(1),ID:YP_512407.1(1)|neighbour_genes:J,G|
69,Escherichia-phage-NC35_taxid_338103.gbk,ID:YP_512407.1 |[Escherichia phage NC35]||Escherichia-phage-NC35_taxid_338103.gbk|G|546|NC_007820(6039):4381-4926:1 ^GeneID:3959368^ Coliphage NC35, complete genome.|neighbours:ID:YP_512406.1(1),ID:YP_512408.1(1)|neighbour_genes:F,H|
70,Escherichia-phage-NC35_taxid_338103.gbk,ID:YP_512408.1 |[Escherichia phage NC35]||Escherichia-phage-NC35_taxid_338103.gbk|H|978|NC_007820(6039):5062-6039:1 ^GeneID:3959369^ Coliphage NC35, complete genome.|neighbours:ID:YP_512407.1(1),end()|neighbour_genes:G,end()|
71,Escherichia-phage-St-1_taxid_10845.gbk,ID:YP_002985204.1 |[Escherichia phage St-1]||Escherichia-phage-St-1_taxid_10845.gbk|A|1485|NC_012868(6094):758-2242:1 ^GeneID:8044206^ Enterobacteria phage St-1, complete genome.|neighbours:start(),ID:YP_002985205.1(1)|neighbour_genes:start(),A|
72,Escherichia-phage-St-1_taxid_10845.gbk,ID:YP_002985205.1 |[Escherichia phage St-1]||Escherichia-phage-St-1_taxid_10845.gbk|A|972|NC_012868(6094):1271-2242:1 ^GeneID:8044196^ Enterobacteria phage St-1, complete genome.|neighbours:ID:YP_002985204.1(1),ID:YP_002985206.1(1)|neighbour_genes:A,B|
73,Escherichia-phage-St-1_taxid_10845.gbk,ID:YP_002985206.1 |[Escherichia phage St-1]||Escherichia-phage-St-1_taxid_10845.gbk|B|354|NC_012868(6094):1804-2157:1 ^GeneID:8044197^ Enterobacteria phage St-1, complete genome.|neighbours:ID:YP_002985205.1(1),ID:YP_002985207.1(1)|neighbour_genes:A,K|
74,Escherichia-phage-St-1_taxid_10845.gbk,ID:YP_002985207.1 |[Escherichia phage St-1]||Escherichia-phage-St-1_taxid_10845.gbk|K|177|NC_012868(6094):2142-2318:1 ^GeneID:8044198^ Enterobacteria phage St-1, complete genome.|neighbours:ID:YP_002985206.1(1),ID:YP_002985208.1(1)|neighbour_genes:B,C|
75,Escherichia-phage-St-1_taxid_10845.gbk,ID:YP_002985208.1 |[Escherichia phage St-1]||Escherichia-phage-St-1_taxid_10845.gbk|C|207|NC_012868(6094):2269-2475:1 ^GeneID:8044199^ Enterobacteria phage St-1, complete genome.|neighbours:ID:YP_002985207.1(1),ID:YP_002985209.1(1)|neighbour_genes:K,D|
76,Escherichia-phage-St-1_taxid_10845.gbk,ID:YP_002985209.1 |[Escherichia phage St-1]||Escherichia-phage-St-1_taxid_10845.gbk|D|453|NC_012868(6094):2502-2954:1 ^GeneID:8044200^ Enterobacteria phage St-1, complete genome.|neighbours:ID:YP_002985208.1(1),ID:YP_002985210.1(1)|neighbour_genes:C,E|
77,Escherichia-phage-St-1_taxid_10845.gbk,ID:YP_002985210.1 |[Escherichia phage St-1]||Escherichia-phage-St-1_taxid_10845.gbk|E|228|NC_012868(6094):2674-2901:1 ^GeneID:8044201^ Enterobacteria phage St-1, complete genome.|neighbours:ID:YP_002985209.1(1),ID:YP_002985211.1(1)|neighbour_genes:D,J|
78,Escherichia-phage-St-1_taxid_10845.gbk,ID:YP_002985211.1 |[Escherichia phage St-1]||Escherichia-phage-St-1_taxid_10845.gbk|J|75|NC_012868(6094):2956-3030:1 ^GeneID:8044202^ Enterobacteria phage St-1, complete genome.|neighbours:ID:YP_002985210.1(1),ID:YP_002985212.1(1)|neighbour_genes:E,F|
79,Escherichia-phage-St-1_taxid_10845.gbk,ID:YP_002985212.1 |[Escherichia phage St-1]||Escherichia-phage-St-1_taxid_10845.gbk|F|1296|NC_012868(6094):3066-4361:1 ^GeneID:8044203^ Enterobacteria phage St-1, complete genome.|neighbours:ID:YP_002985211.1(1),ID:YP_002985213.1(1)|neighbour_genes:J,G|
80,Escherichia-phage-St-1_taxid_10845.gbk,ID:YP_002985213.1 |[Escherichia phage St-1]||Escherichia-phage-St-1_taxid_10845.gbk|G|564|NC_012868(6094):4395-4958:1 ^GeneID:8044204^ Enterobacteria phage St-1, complete genome.|neighbours:ID:YP_002985212.1(1),ID:YP_002985214.1(1)|neighbour_genes:F,H|
81,Escherichia-phage-St-1_taxid_10845.gbk,ID:YP_002985214.1 |[Escherichia phage St-1]||Escherichia-phage-St-1_taxid_10845.gbk|H|999|NC_012868(6094):5095-6093:1 ^GeneID:8044205^ Enterobacteria phage St-1, complete genome.|neighbours:ID:YP_002985213.1(1),end()|neighbour_genes:G,end()|
82,Escherichia-phage-WA45_taxid_338105.gbk,ID:YP_512419.1 |[Escherichia phage WA45]||Escherichia-phage-WA45_taxid_338105.gbk|A|1485|NC_007822(6068):759-2243:1 ^GeneID:3959386^ Coliphage WA45, complete genome.|neighbours:start(),ID:YP_512420.1(1)|neighbour_genes:start(),B|
