25,5,1,152,1,152,1.46e-110,312
25,65,1,152,1,152,1.46e-110,312
25,86,1,152,1,152,1.46e-110,312
25,15,1,152,1,152,5.01e-110,311
25,55,1,152,1,152,5.01e-110,311
25,35,1,152,1,152,7.87e-109,308
25,45,1,152,1,152,7.87e-109,308
25,96,5,151,3,149,1.61e-99,284
25,106,5,151,3,149,1.63e-99,284
25,76,5,151,3,149,3.84e-99,283
26,26,1,76,1,76,7.72e-45,140
26,66,1,76,1,76,9.65e-44,137
26,87,1,76,1,76,9.65e-44,137
26,6,1,76,1,76,3.41e-43,136
26,36,1,76,1,76,4.06e-32,108
26,46,1,76,1,76,3.04e-27,96.3
26,56,1,76,1,76,3.70e-27,95.9
26,16,1,76,1,76,3.75e-26,93.2
26,77,1,74,1,74,1.71e-21,81.6
26,107,1,74,1,74,7.43e-21,80.1
26,97,1,74,1,74,9.01e-19,74.7
27,27,1,24,1,24,1.95e-10,50.1
27,7,1,24,1,24,1.95e-10,50.1
27,17,1,24,1,24,1.95e-10,50.1
27,47,1,24,1,24,1.95e-10,50.1
27,57,1,24,1,24,1.95e-10,50.1
27,67,1,24,1,24,1.95e-10,50.1
27,88,1,24,1,24,1.95e-10,50.1
27,78,1,24,1,24,5.28e-10,48.9
27,98,1,24,1,24,5.28e-10,48.9
27,108,1,24,1,24,5.28e-10,48.9
27,37,1,24,1,24,9.77e-10,48.1
28,28,1,427,1,427,0.0,902
28,8,1,427,1,427,0.0,898
28,18,1,427,1,427,0.0,898
28,38,1,427,1,427,0.0,872
28,48,1,427,1,427,0.0,889
28,58,1,427,1,427,0.0,890
28,68,1,427,1,427,0.0,895
28,79,1,427,1,431,0.0,611
28,89,1,427,1,427,0.0,892
28,99,1,427,1,431,0.0,611
28,109,1,427,1,431,0.0,610
29,29,1,181,1,181,1.31e-127,358
29,90,1,181,1,181,7.59e-125,351
29,9,1,181,1,181,2.59e-124,349
29,39,1,181,1,181,1.08e-120,340
29,49,1,181,1,181,5.39e-118,333
29,19,1,181,1,181,5.36e-112,318
29,59,1,181,1,181,1.96e-110,314
29,69,1,181,1,181,2.12e-107,306
29,100,1,181,1,187,8.23e-33,117
29,110,1,181,1,187,3.41e-31,113
29,80,1,181,1,187,1.74e-30,112
30,30,1,325,1,325,0.0,655
30,10,1,325,1,325,0.0,574
30,20,1,325,1,325,0.0,646
30,40,1,325,1,325,0.0,588
30,50,1,325,1,325,0.0,617
30,60,1,325,1,325,0.0,607
30,70,1,325,1,325,0.0,585
30,81,7,325,20,332,0.0,515
30,91,1,325,1,325,0.0,575
30,101,1,325,1,330,0.0,517
30,111,7,325,20,332,0.0,516
31,31,1,494,1,494,0.0,1039
31,1,1,494,1,494,0.0,1016
31,11,1,494,1,494,0.0,1009
31,21,1,494,1,494,0.0,1016
31,41,1,494,1,494,0.0,996
31,51,1,494,1,494,0.0,1004
31,61,1,494,1,494,0.0,1020
31,71,1,494,1,494,0.0,1011
31,72,172,494,1,323,0.0,667
31,82,1,494,1,494,0.0,1016
31,92,1,494,1,494,0.0,1021
31,102,1,494,1,494,0.0,1005
32,32,1,117,1,117,3.05e-84,243
32,62,1,117,1,117,2.54e-78,228
32,12,1,117,1,117,4.83e-76,222
32,2,1,117,1,117,1.11e-75,221
32,83,1,117,1,117,1.11e-75,221
32,52,1,117,1,117,2.74e-75,220
32,22,1,117,1,117,2.89e-75,220
32,73,1,117,1,117,1.61e-70,208
32,93,1,117,1,117,3.76e-70,207
32,103,1,117,1,117,5.02e-68,202
32,42,1,117,1,117,5.54e-68,202
33,33,1,53,1,53,1.11e-31,105
33,13,1,53,1,53,1.31e-30,103
33,94,1,53,1,53,1.92e-30,102
33,104,1,53,1,53,5.04e-30,101
33,3,1,53,1,53,3.41e-29,99.4
33,23,1,53,1,53,3.41e-29,99.4
33,84,1,53,1,53,3.41e-29,99.4
33,53,1,53,1,53,7.77e-29,98.6
33,74,1,53,6,58,8.05e-29,98.6
33,63,1,53,1,53,1.66e-28,97.4
33,43,1,53,1,53,2.23e-28,97.4
34,34,1,68,1,68,1.13e-44,139
34,4,1,68,1,68,5.50e-44,137
34,85,1,68,1,68,5.50e-44,137
34,75,1,68,1,68,1.84e-43,136
34,95,1,68,1,68,1.84e-43,136
34,14,1,68,1,68,2.17e-43,136
34,44,1,68,1,68,2.32e-43,136
34,24,1,68,1,68,2.35e-43,136
34,64,1,68,1,68,2.35e-43,136
34,54,1,68,1,68,2.83e-43,135
34,105,1,68,1,68,4.06e-43,135
35,35,1,152,1,152,1.10e-110,312
35,45,1,152,1,152,1.10e-110,312
35,5,1,152,1,152,7.87e-109,308
35,25,1,152,1,152,7.87e-109,308
35,65,1,152,1,152,7.87e-109,308
35,86,1,152,1,152,7.87e-109,308
35,15,1,152,1,152,3.87e-108,306
35,55,1,152,1,152,3.87e-108,306
35,106,5,151,3,149,1.99e-98,281
35,96,5,151,3,149,2.01e-98,281
35,76,5,151,3,149,5.06e-98,280
36,36,1,76,1,76,4.69e-46,143
36,66,1,76,1,76,6.07e-34,112
36,87,1,76,1,76,6.07e-34,112
36,6,1,76,1,76,2.42e-33,111
36,26,1,76,1,76,2.45e-32,108
36,46,1,76,1,76,2.67e-26,93.6
36,16,1,76,1,76,4.42e-24,88.2
36,56,1,76,1,76,1.20e-23,87
36,77,1,74,1,74,1.42e-19,76.6
36,97,1,74,1,74,5.88e-19,75.1
36,107,1,74,1,74,5.94e-19,75.1
37,37,1,24,1,24,1.65e-10,50.1
37,7,1,24,1,24,9.77e-10,48.1
37,17,1,24,1,24,9.77e-10,48.1
37,27,1,24,1,24,9.77e-10,48.1
37,47,1,24,1,24,9.77e-10,48.1
37,57,1,24,1,24,9.77e-10,48.1
37,67,1,24,1,24,9.77e-10,48.1
37,88,1,24,1,24,9.77e-10,48.1
37,78,1,24,1,24,2.65e-09,47.4
37,98,1,24,1,24,2.65e-09,47.4
37,108,1,24,1,24,2.65e-09,47.4
38,38,1,427,1,427,0.0,902
38,8,1,427,1,427,0.0,870
38,18,1,427,1,427,0.0,870
38,28,1,427,1,427,0.0,872
38,48,1,427,1,427,0.0,868
38,58,1,427,1,427,0.0,871
38,68,1,427,1,427,0.0,869
38,79,1,427,1,431,0.0,612
38,89,1,427,1,427,0.0,871
38,99,1,427,1,431,0.0,616
38,109,1,427,1,431,0.0,613
39,39,1,181,1,181,6.47e-128,358
39,90,1,181,1,181,5.26e-121,341
39,29,1,181,1,181,1.08e-120,340
39,9,1,181,1,181,1.40e-120,340
39,49,1,181,1,181,4.19e-119,336
39,19,1,181,1,181,5.92e-112,318
39,59,1,181,1,181,7.46e-111,315
39,69,1,181,1,181,1.68e-107,307
39,110,1,181,1,187,2.12e-31,114
39,100,1,181,1,187,2.57e-31,114
39,80,1,181,1,187,1.80e-28,106
40,40,1,325,1,325,0.0,657
40,10,1,325,1,325,0.0,580
40,20,1,325,1,325,0.0,575
40,30,1,325,1,325,0.0,582
40,50,1,325,1,325,0.0,614
40,60,1,325,1,325,0.0,586
40,70,1,325,1,325,0.0,580
40,81,7,325,20,332,0.0,509
40,91,1,325,1,325,0.0,582
40,101,1,325,1,330,0.0,513
40,111,7,325,20,332,0.0,508
41,41,1,494,1,494,0.0,1041
41,1,1,494,1,494,0.0,1010
41,11,1,494,1,494,0.0,1008
41,21,1,494,1,494,0.0,1020
41,31,1,494,1,494,0.0,996
41,51,1,494,1,494,0.0,999
41,61,1,494,1,494,0.0,1006
41,71,1,494,1,494,0.0,997
41,72,172,494,1,323,0.0,662
41,82,1,494,1,494,0.0,1010
41,92,1,494,1,494,0.0,1003
41,102,1,494,1,494,0.0,1007
42,42,1,117,1,117,1.27e-84,244
42,32,1,117,1,117,5.54e-68,202
42,62,1,117,1,117,7.62e-68,201
42,73,1,117,1,117,8.69e-68,201
42,12,1,117,1,117,1.05e-67,201
42,52,1,117,1,117,1.12e-67,201
42,2,1,117,1,117,1.86e-66,198
42,83,1,117,1,117,1.86e-66,198
42,22,1,117,1,117,3.32e-66,197
42,103,1,117,1,117,7.00e-66,196
42,93,1,117,1,117,1.84e-65,195
43,43,1,53,1,53,1.62e-31,105
43,74,1,53,6,58,4.17e-31,104
43,3,1,53,1,53,5.79e-31,103
43,23,1,53,1,53,5.79e-31,103
43,84,1,53,1,53,5.79e-31,103
43,53,1,53,1,53,1.98e-30,102
43,63,1,53,1,53,2.36e-30,102
43,104,1,53,1,53,3.71e-30,101
43,94,1,53,1,53,9.43e-30,100
43,13,1,53,1,53,2.85e-29,99.8
43,33,1,53,1,53,2.23e-28,97.4
44,44,1,68,1,68,5.42e-45,140
44,4,1,68,1,68,1.54e-43,136
44,85,1,68,1,68,1.54e-43,136
44,34,1,68,1,68,2.32e-43,136
44,75,1,68,1,68,5.29e-43,135
44,95,1,68,1,68,5.29e-43,135
44,24,1,68,1,68,7.77e-43,134
44,64,1,68,1,68,7.77e-43,134
44,54,1,68,1,68,9.46e-43,134
44,105,1,68,1,68,1.17e-42,134
44,14,1,68,1,68,5.55e-42,132
45,45,1,152,1,152,1.10e-110,312
45,35,1,152,1,152,1.10e-110,312
45,5,1,152,1,152,7.87e-109,308
45,25,1,152,1,152,7.87e-109,308
45,65,1,152,1,152,7.87e-109,308
45,86,1,152,1,152,7.87e-109,308
45,15,1,152,1,152,3.87e-108,306
45,55,1,152,1,152,3.87e-108,306
45,106,5,151,3,149,1.99e-98,281
45,96,5,151,3,149,2.01e-98,281
45,76,5,151,3,149,5.06e-98,280
46,46,1,76,1,76,1.04e-44,140
46,66,1,76,1,76,2.09e-34,114
46,87,1,76,1,76,2.09e-34,114
46,6,1,76,1,76,7.31e-34,112
46,26,1,76,1,76,8.83e-33,110
46,36,1,76,1,76,1.14e-31,107
46,16,1,76,1,76,2.61e-27,96.3
46,56,1,76,1,76,8.82e-25,89.7
46,77,1,74,1,74,1.64e-20,79
46,107,1,74,1,74,5.70e-20,77.8
46,97,1,74,1,74,7.48e-19,74.7
47,47,1,24,1,24,1.95e-10,50.1
47,7,1,24,1,24,1.95e-10,50.1
47,17,1,24,1,24,1.95e-10,50.1
47,27,1,24,1,24,1.95e-10,50.1
47,57,1,24,1,24,1.95e-10,50.1
47,67,1,24,1,24,1.95e-10,50.1
47,88,1,24,1,24,1.95e-10,50.1
47,78,1,24,1,24,5.28e-10,48.9
47,98,1,24,1,24,5.28e-10,48.9
47,108,1,24,1,24,5.28e-10,48.9
47,37,1,24,1,24,9.77e-10,48.1
48,48,1,427,1,427,0.0,900
48,8,1,427,1,427,0.0,892
48,18,1,427,1,427,0.0,889
48,28,1,427,1,427,0.0,889
48,38,1,427,1,427,0.0,868
48,58,1,427,1,427,0.0,880
48,68,1,427,1,427,0.0,886
48,79,1,427,1,431,0.0,612
48,89,1,427,1,427,0.0,885
48,99,1,427,1,431,0.0,611
48,109,1,427,1,431,0.0,611
49,49,1,181,1,181,6.47e-128,358
49,90,1,181,1,181,1.74e-120,340
49,9,1,181,1,181,4.42e-120,338
49,39,1,181,1,181,4.19e-119,336
49,29,1,181,1,181,5.39e-118,333
49,19,1,181,1,181,8.42e-110,313
49,59,1,181,1,181,2.26e-107,306
49,69,1,181,1,181,8.91e-105,300
49,100,1,181,1,187,4.78e-32,115
49,110,1,181,1,187,1.05e-30,112
49,80,1,181,1,187,3.28e-29,108
50,50,1,325,1,325,0.0,655
50,10,1,325,1,325,0.0,577
50,20,1,325,1,325,0.0,563
50,30,1,325,1,325,0.0,572
50,40,1,325,1,325,0.0,580
50,60,1,325,1,325,0.0,588
50,70,1,325,1,325,0.0,567
50,91,1,325,1,325,0.0,575
50,101,1,325,1,330,0.0,512
50,111,7,325,20,332,2.30e-179,501
50,81,7,325,20,332,7.95e-179,499
51,51,1,494,1,494,0.0,1041
51,1,1,494,1,494,0.0,1022
51,11,1,494,1,494,0.0,1014
51,21,1,494,1,494,0.0,1019
51,31,1,494,1,494,0.0,1004
51,41,1,494,1,494,0.0,999
51,61,1,494,1,494,0.0,1018
51,71,1,494,1,494,0.0,1003
51,72,172,494,1,323,0.0,676
51,82,1,494,1,494,0.0,1022
51,92,1,494,1,494,0.0,1012
51,102,1,494,1,494,0.0,1011
52,52,1,117,1,117,1.53e-84,244
52,2,1,117,1,117,4.29e-83,240
52,83,1,117,1,117,4.29e-83,240
52,22,1,117,1,117,1.01e-82,239
52,12,1,117,1,117,6.20e-81,234
52,62,1,117,1,117,2.70e-80,233
52,32,1,117,1,117,2.74e-75,220
52,73,1,117,1,117,9.68e-69,204
52,42,1,117,1,117,1.12e-67,201
52,103,1,117,1,117,1.77e-67,201
52,93,1,117,1,117,7.64e-66,196
53,53,1,53,1,53,4.10e-32,106
53,3,1,53,1,53,2.43e-31,104
53,23,1,53,1,53,2.43e-31,104
53,84,1,53,1,53,2.43e-31,104
53,63,1,53,1,53,9.81e-31,103
53,43,1,53,1,53,1.98e-30,102
53,74,1,53,6,58,5.11e-30,101
53,13,1,53,1,53,2.21e-29,100
53,104,1,53,1,53,4.49e-29,99
53,33,1,53,1,53,7.77e-29,98.6
53,94,1,53,1,53,1.19e-28,97.8
54,54,1,68,1,68,3.27e-45,140
54,34,1,68,1,68,2.83e-43,135
54,4,1,68,1,68,5.90e-43,135
54,85,1,68,1,68,5.90e-43,135
54,44,1,68,1,68,9.46e-43,134
54,75,1,68,1,68,1.91e-42,134
54,95,1,68,1,68,1.91e-42,134
54,105,1,68,1,68,2.11e-42,133
54,24,1,68,1,68,2.25e-42,133
54,64,1,68,1,68,2.25e-42,133
54,14,1,68,1,68,5.99e-42,132
55,55,1,152,1,152,1.18e-110,312
55,15,1,152,1,152,1.18e-110,312
55,5,1,152,1,152,5.01e-110,311
55,25,1,152,1,152,5.01e-110,311
55,65,1,152,1,152,5.01e-110,311
55,86,1,152,1,152,5.01e-110,311
55,35,1,152,1,152,3.87e-108,306
55,45,1,152,1,152,3.87e-108,306
55,106,5,151,3,149,6.87e-99,283
55,96,5,151,3,149,8.19e-99,282
55,76,5,151,3,149,1.78e-98,281
56,56,1,76,1,76,3.43e-45,141
56,26,1,76,1,76,4.83e-33,110
56,66,1,76,1,76,4.29e-32,108
56,87,1,76,1,76,4.29e-32,108
56,6,1,76,1,76,1.55e-31,107
56,36,1,76,1,76,2.28e-29,101
56,46,1,76,1,76,2.61e-25,91.3
56,16,1,76,1,76,7.08e-24,87.4
56,77,1,74,1,74,1.40e-19,76.6
56,107,1,74,1,74,5.10e-19,75.1
56,97,1,74,1,74,4.21e-17,70.5
57,57,1,24,1,24,1.95e-10,50.1
57,7,1,24,1,24,1.95e-10,50.1
57,17,1,24,1,24,1.95e-10,50.1
57,27,1,24,1,24,1.95e-10,50.1
57,47,1,24,1,24,1.95e-10,50.1
57,67,1,24,1,24,1.95e-10,50.1
57,88,1,24,1,24,1.95e-10,50.1
57,78,1,24,1,24,5.28e-10,48.9
57,98,1,24,1,24,5.28e-10,48.9
57,108,1,24,1,24,5.28e-10,48.9
57,37,1,24,1,24,9.77e-10,48.1
58,58,1,427,1,427,0.0,902
58,8,1,427,1,427,0.0,888
58,18,1,427,1,427,0.0,887
58,28,1,427,1,427,0.0,890
58,38,1,427,1,427,0.0,871
58,48,1,427,1,427,0.0,880
58,68,1,427,1,427,0.0,884
58,79,1,427,1,431,0.0,606
58,89,1,427,1,427,0.0,881
58,99,1,427,1,431,0.0,609
58,109,1,427,1,431,0.0,606
59,59,1,181,1,181,2.33e-128,360
59,19,1,181,1,181,5.87e-121,341
59,90,1,181,1,181,1.79e-111,317
59,9,1,181,1,181,5.93e-111,315
59,39,1,181,1,181,7.46e-111,315
59,29,1,181,1,181,1.96e-110,314
59,49,1,181,1,181,2.26e-107,306
59,69,1,181,1,181,7.48e-104,298
59,100,1,181,1,187,5.44e-32,115
59,110,1,181,1,187,1.94e-31,114
59,80,1,181,1,187,1.68e-30,112
60,60,1,325,1,325,0.0,656
60,10,1,325,1,325,0.0,566
60,20,1,325,1,325,0.0,587
60,30,1,325,1,325,0.0,592
60,40,1,325,1,325,0.0,579
60,50,1,325,1,325,0.0,614
60,70,1,325,1,325,0.0,576
60,81,7,325,20,332,0.0,514
60,91,1,325,1,325,0.0,568
60,101,1,325,1,330,0.0,516
60,111,7,325,20,332,0.0,512
61,61,1,494,1,494,0.0,1039
61,1,1,494,1,494,0.0,1026
61,11,1,494,1,494,0.0,1019
61,21,1,494,1,494,0.0,1023
61,31,1,494,1,494,0.0,1020
61,41,1,494,1,494,0.0,1006
61,51,1,494,1,494,0.0,1018
61,71,1,494,1,494,0.0,1018
61,72,172,494,1,323,0.0,676
61,82,1,494,1,494,0.0,1026
61,92,1,494,1,494,0.0,1026
61,102,1,494,1,494,0.0,1018
62,62,1,117,1,117,1.03e-84,244
62,2,1,117,1,117,7.73e-81,234
62,83,1,117,1,117,7.73e-81,234
62,22,1,117,1,117,1.28e-80,234
